node1,node2,flow,AFRC,class
14,1488,0.0115830115830115,-180,1
14,1489,0.0154440154440154,-17,0
14,1508,0.0154440154440154,-178,1
14,1510,0.0077220077220077,-176,1
14,1513,0.0038610038610038,-158,1
14,1624,0.0154440154440154,-149,1
14,1866,0.0038610038610038,-111,1
14,1868,0.0038610038610038,-67,1
14,1874,0.0115830115830115,-52,1
14,1876,0.0038610038610038,-172,1
14,2309,0.0077220077220077,-167,1
14,2310,0.0038610038610038,-193,1
14,2409,0.0077220077220077,-148,1
14,2411,0.0115830115830115,9,0
14,2425,0.0115830115830115,-165,1
14,2499,0.0038610038610038,-203,1
14,2500,0.0193050193050193,-159,1
14,2750,0.0115830115830115,-131,1
14,3288,-0.007903702021349,2,0
14,3291,0.0154440154440154,-82,1
14,3625,0.0038610038610038,-142,1
14,3867,0.0038610038610038,-159,1
14,3870,0.0038610038610038,-160,1
14,4106,0.0154440154440154,-165,1
14,4117,0.0038610038610038,-171,1
14,4133,0.0077220077220077,-190,1
14,4616,0.0077220077220077,26,0
14,5738,0.0193050193050193,-136,1
14,5739,0.0115830115830115,-149,1
14,5740,0.0038610038610038,-136,1
14,5748,0.0077220077220077,-98,1
14,5749,0.0115830115830115,-120,1
14,5752,0.0077220077220077,-95,1
14,5753,0.0115830115830115,-185,1
14,5773,0.0077220077220077,-61,1
14,5815,0.0501930501930501,-137,1
14,5816,0.0038610038610038,-160,1
14,5843,0.0038610038610038,-179,1
14,5847,0.0231660231660231,-136,1
14,5852,0.027027027027027,-178,1
14,5853,0.0193050193050193,-165,1
14,5854,0.0077220077220077,-183,1
14,5855,0.0077220077220077,-148,1
14,6160,0.0308880308880308,-153,1
14,6161,0.0038610038610038,-148,1
14,6163,0.0463320463320463,-156,1
14,6164,0.0038610038610038,-200,1
14,6165,0.0038610038610038,-187,1
14,6167,0.0077220077220077,-191,1
14,6168,0.0115830115830115,-66,1
14,6170,0.0733590733590733,-151,1
14,6237,0.0154440154440154,-199,1
14,6238,0.0193050193050193,-167,1
14,6239,0.0038610038610038,-183,1
14,6240,0.0231660231660231,-168,1
14,6241,0.0077220077220077,-157,1
14,6243,0.0077220077220077,-146,1
14,6245,0.0077220077220077,-155,1
14,6246,0.0308880308880308,-161,1
14,6250,0.0077220077220077,-94,1
15,583,0.0158730158730158,-97,1
15,1387,0.0396825396825396,-82,1
15,1449,0.0515873015873015,-89,1
15,1838,0.1428571428571428,-91,1
15,1987,0.1309523809523809,-96,1
15,2334,0.0277777777777777,-85,1
15,2384,0.0238095238095238,-90,1
15,3191,0.123015873015873,-94,1
15,3193,0.0079365079365079,-79,1
15,3958,0.0039682539682539,-65,1
15,5910,0.0158730158730158,-84,1
15,5911,0.115079365079365,-82,1
15,6067,0.1428571428571428,-85,1
