node1,node2,flow,betweenness,degree,class
9877,11434,1.0,5.472568163777985e-09,3,1
9279,9874,-1.0,5.472568163777985e-09,3,1
12198,24603,1.0,3.55716930645569e-08,3,1
12200,24604,1.0,2.7362840818889926e-09,2,1
5717,9872,-1.0,1.915398857322295e-08,4,1
9858,21781,1.0,2.7362840818889926e-09,2,1
9856,21778,1.0,2.7362840818889926e-09,2,1
6652,12214,-1.0,8.208852245666977e-09,6,1
5891,17484,1.0,2.7362840818889926e-09,2,1
9848,21758,1.0,2.7362840818889926e-09,2,1
12236,24639,1.0,2.7362840818889926e-09,2,1
9843,21745,1.0,2.7362840818889926e-09,2,1
5918,12650,1.0,5.472568163777985e-09,3,1
9840,21741,1.0,2.7362840818889926e-09,2,1
9838,21740,1.0,2.7362840818889926e-09,2,1
9836,21738,1.0,2.7362840818889926e-09,2,1
12242,24648,1.0,2.7362840818889926e-09,2,1
9834,14093,1.0,5.472568163777985e-09,3,1
12243,24650,1.0,2.7362840818889926e-09,2,1
2858,15092,1.0,2.7362840818889926e-09,2,1
12232,24637,1.0,2.7362840818889926e-09,2,1
12224,24634,1.0,5.472568163777985e-09,3,1
12216,24626,1.0,1.094513632755597e-08,3,1
1960,5893,-1.0,5.472568163777985e-09,3,1
5894,17488,1.0,2.7362840818889926e-09,2,1
12221,24633,1.0,2.7362840818889926e-09,2,1
5899,17490,1.0,2.7362840818889926e-09,2,1
9853,21776,1.0,2.7362840818889926e-09,2,1
12226,17011,1.0,2.7362840818889926e-09,4,1
5908,17498,1.0,2.7362840818889926e-09,2,1
4577,12230,-1.0,0.0001007390347588252,23,0
2861,15094,1.0,2.7362840818889926e-09,2,1
12569,25046,1.0,2.7362840818889926e-09,2,1
9248,17240,1.0,4.104426122833489e-09,5,1
12892,25459,1.0,2.7362840818889926e-09,2,1
12895,25461,1.0,2.7362840818889926e-09,2,1
12896,25463,1.0,2.7362840818889926e-09,2,1
9240,15008,1.0,5.472568163777985e-09,3,1
9239,16004,1.0,8.208852245666977e-09,3,1
6718,18244,1.0,5.198939755589086e-08,3,1
12902,25469,1.0,2.7362840818889926e-09,2,1
9237,20993,1.0,2.7362840818889926e-09,2,1
9235,20992,1.0,2.7362840818889926e-09,2,1
12903,24775,1.0,5.472568163777985e-09,3,1
12905,19765,1.0,2.7362840818889926e-09,4,1
12906,25472,1.0,2.7362840818889926e-09,2,1
12908,25475,1.0,2.7362840818889926e-09,2,1
9139,9229,-1.0,5.472568163777985e-09,3,1
6710,18229,1.0,5.472568163777985e-09,3,1
9250,21005,1.0,2.7362840818889926e-09,2,1
12909,25477,1.0,2.7362840818889926e-09,2,1
6699,18223,1.0,2.7362840818889926e-09,2,1
3687,12876,-1.0,5.472568163777985e-09,4,1
9258,21008,1.0,5.198939755589086e-08,3,1
3772,12881,-1.0,1.3681420409444964e-08,4,1
9255,21006,1.0,1.094513632755597e-08,3,1
6705,13191,1.0,5.472568163777985e-09,3,1
1960,14594,1.0,5.472568163777985e-09,3,1
12889,25458,1.0,2.7362840818889926e-09,2,1
6709,18227,1.0,2.7362840818889926e-09,2,1
9228,20989,1.0,2.7362840818889926e-09,2,1
6728,18257,1.0,2.7362840818889926e-09,2,1
12939,25520,1.0,2.7362840818889926e-09,2,1
12924,25500,1.0,2.7362840818889926e-09,2,1
9200,20950,1.0,2.7362840818889926e-09,2,1
12925,25503,1.0,2.7362840818889926e-09,2,1
7183,9196,-1.0,6.384662857740982e-09,6,1
12931,25507,1.0,2.7362840818889926e-09,2,1
12933,25509,1.0,2.7362840818889926e-09,2,1
12934,25513,1.0,3.283540898266791e-08,3,1
12936,25516,1.0,2.7362840818889926e-09,2,1
1884,14567,1.0,2.7362840818889926e-09,2,1
9190,20945,1.0,2.7362840818889926e-09,2,1
9189,20944,1.0,2.7362840818889926e-09,2,1
6758,18295,1.0,2.7362840818889926e-09,2,1
12911,25480,1.0,2.7362840818889926e-09,2,1
6742,18278,1.0,2.7362840818889926e-09,2,1
9227,20988,1.0,2.7362840818889926e-09,2,1
12914,25485,1.0,2.7362840818889926e-09,2,1
1917,14577,1.0,2.7362840818889926e-09,2,1
6732,18265,1.0,2.7362840818889926e-09,2,1
12916,25486,1.0,2.7362840818889926e-09,2,1
12918,25489,1.0,2.7362840818889926e-09,2,1
9210,20970,1.0,2.7362840818889926e-09,2,1
9209,20969,1.0,2.7362840818889926e-09,2,1
12922,25498,1.0,2.7362840818889926e-09,2,1
9208,20967,1.0,2.7362840818889926e-09,2,1
9207,20963,1.0,2.7362840818889926e-09,2,1
6741,18277,1.0,2.7362840818889926e-09,2,1
9261,21011,1.0,2.7362840818889926e-09,2,1
12873,20575,1.0,5.472568163777985e-09,5,1
6643,18175,1.0,2.7362840818889926e-09,2,1
11211,12828,-1.0,1.094513632755597e-08,5,1
9308,21063,1.0,1.094513632755597e-08,3,1
9307,21062,1.0,2.7362840818889926e-09,2,1
6651,18187,1.0,2.7362840818889926e-09,2,1
9052,9302,-1.0,1.778584653227845e-08,5,1
2030,14621,1.0,2.7362840818889926e-09,2,1
12834,16117,1.0,2.7362840818889926e-09,4,1
6653,16005,1.0,2.7362840818889926e-09,4,1
12836,25394,1.0,2.7362840818889926e-09,2,1
6655,18188,1.0,2.7362840818889926e-09,2,1
6639,18173,1.0,2.7362840818889926e-09,2,1
12824,25378,1.0,2.7362840818889926e-09,2,1
9323,11558,1.0,1.3681420409444964e-08,3,1
12810,25357,1.0,2.7362840818889926e-09,2,1
9320,21080,1.0,2.7362840818889926e-09,2,1
12813,25358,1.0,1.6417704491333955e-08,5,1
