node1,node2,flow,betweenness,degree,class
149,2482,0.015625,1.0114616443924356e-06,77,1
149,2801,-1.5318627450980338e-05,1.192752188543445e-06,57,1
149,4280,-0.0855727140077821,5.551508842864906e-07,78,1
150,3855,0.0017710309930423,1.2570957741441826e-07,92,1
152,522,0.0232558139534883,1.0990955542683927e-07,16,1
152,702,0.0232558139534883,1.5417868191820508e-07,17,1
152,2519,0.0697674418604651,1.0329462847985356e-07,19,1
152,2619,0.0465116279069767,1.5461483094767666e-07,18,1
152,2954,0.0465116279069767,1.17542163442592e-07,18,1
152,3690,0.3023255813953488,1.1594295033452951e-07,21,1
152,4329,0.2093023255813953,4.1216083285064724e-07,16,1
152,4330,0.2325581395348837,6.760309956809558e-08,17,1
152,6583,0.0465116279069767,1.5054410667260852e-07,17,1
153,1371,0.1875,5.527872922107883e-05,217,0
154,868,0.0308880308880308,9.867432980575933e-07,67,1
154,1865,0.0038610038610038,4.470623572840028e-07,86,1
154,4346,0.1119691119691119,1.1300934718015618e-07,93,1
154,4355,0.0230911975098021,1.0542122506208903e-07,89,1
154,4357,0.0230755308880308,9.798326462379609e-08,96,1
154,5641,0.0576746841338281,4.794362637626911e-07,74,1
154,5648,-0.0118092422779922,1.8120294191314954e-07,97,1
154,5649,0.0810510343584273,5.071213175502713e-07,69,1
157,1165,0.003875968992248,2.897280666640242e-07,88,1
158,2985,0.0625,7.608880609060773e-07,62,1
158,3722,0.125,4.773794577029415e-05,220,0
158,5201,0.0625,1.1874405477259497e-06,80,1
159,2040,0.0098039215686274,8.058198922584959e-07,86,1
161,551,0.0897435897435897,6.844083028039837e-07,81,1
