node1,node2,flow,degree,class
13282,25970,1.0,2,1
13283,25971,1.0,3,1
7129,18679,1.0,2,1
8859,12883,1.0,4,1
8858,20564,1.0,2,1
13284,25973,1.0,2,1
8857,20562,1.0,4,1
7134,18686,1.0,2,1
2595,13276,-1.0,4,1
13272,25960,1.0,4,1
13268,13302,-1.0,4,1
8094,19719,1.0,3,1
13265,25952,1.0,2,1
7965,15142,1.0,4,1
13267,25956,1.0,2,1
8870,13240,1.0,4,1
13268,25957,1.0,4,1
13270,25958,1.0,2,1
2195,8869,-1.0,27,0
7962,19603,1.0,2,1
11928,13271,-1.0,4,1
14052,21242,1.0,4,1
6321,7123,-1.0,4,1
7124,18675,1.0,2,1
14049,26970,1.0,3,1
7135,18687,1.0,2,1
7137,18689,1.0,4,1
7155,18699,1.0,2,1
7156,18700,1.0,3,1
13296,17431,1.0,4,1
14043,18502,1.0,4,1
13297,25986,1.0,2,1
8843,20548,1.0,3,1
13299,25989,1.0,3,1
13300,19368,1.0,4,1
8841,14369,1.0,4,1
14042,26964,1.0,2,1
13301,25992,1.0,2,1
8840,20543,1.0,3,1
13295,25984,1.0,2,1
13294,25981,1.0,2,1
13293,25980,1.0,2,1
7143,16103,1.0,3,1
7603,8856,-1.0,3,1
8855,20558,1.0,3,1
7141,18691,1.0,2,1
13285,25975,1.0,2,1
13286,18410,1.0,5,1
8099,14344,1.0,5,1
13290,25978,1.0,2,1
8853,20556,1.0,3,1
7144,18692,1.0,2,1
7147,9456,1.0,3,1
8850,20551,1.0,3,1
12489,13288,-1.0,5,1
13289,24186,1.0,5,1
2565,7205,-1.0,5,1
7206,18744,1.0,4,1
14033,26955,1.0,2,1
13383,26115,1.0,5,1
7270,18812,1.0,2,1
4329,7273,-1.0,4,1
14020,26939,1.0,2,1
13384,26119,1.0,2,1
1178,11300,1.0,4,1
14017,26937,1.0,3,1
13387,26121,1.0,3,1
8141,19762,1.0,4,1
13388,24976,1.0,4,1
13387,13390,-1.0,3,1
8750,20442,1.0,3,1
7212,8749,-1.0,4,1
14016,26936,1.0,2,1
5446,7276,-1.0,4,1
7268,8901,1.0,5,1
7931,19562,1.0,3,1
7207,18745,1.0,3,1
7266,18811,1.0,3,1
13379,26103,1.0,4,1
8758,20450,1.0,4,1
14024,14025,1.0,3,1
7260,12957,1.0,4,1
8757,20449,1.0,2,1
8756,20448,1.0,2,1
7937,18912,1.0,4,1
7935,19567,1.0,3,1
10123,13381,-1.0,3,1
8754,9748,1.0,3,1
8137,19760,1.0,2,1
6217,8138,-1.0,4,1
13392,26122,1.0,2,1
13393,26123,1.0,2,1
13394,26124,1.0,2,1
9008,13395,-1.0,5,1
8738,17917,1.0,5,1
7289,18839,1.0,2,1
7290,10740,1.0,4,1
8144,11533,1.0,4,1
7292,18842,1.0,2,1
1143,14302,1.0,2,1
14009,14011,-1.0,5,1
13407,26146,1.0,3,1
13408,26148,1.0,2,1
13409,26149,1.0,2,1
7297,18845,1.0,5,1
13411,26156,1.0,2,1
13413,26158,1.0,2,1
1137,14298,1.0,2,1
13406,26143,1.0,2,1
13405,26140,1.0,2,1
8742,20431,1.0,3,1
13399,26132,1.0,2,1
13396,26125,1.0,2,1
8143,10557,1.0,5,1
1164,14308,1.0,2,1
13397,26127,1.0,3,1
2794,7278,-1.0,32,0
14015,26934,1.0,2,1
13398,22656,1.0,3,1
14013,26933,1.0,2,1
13400,26133,1.0,3,1
11217,13401,-1.0,3,1
13402,26135,1.0,3,1
7303,8745,-1.0,4,1
13403,26136,1.0,2,1
13404,26137,1.0,2,1
8744,20433,1.0,2,1
8759,12442,1.0,4,1
13377,26102,1.0,2,1
8761,20451,1.0,3,1
1859,8791,-1.0,5,1
8801,20498,1.0,2,1
7943,19581,1.0,2,1
4163,7222,-1.0,4,1
7223,18758,1.0,3,1
7224,18759,1.0,5,1
8800,18463,1.0,3,1
13358,16028,1.0,5,1
8121,19746,1.0,3,1
7229,18765,1.0,2,1
7230,18766,1.0,2,1
8796,11056,1.0,4,1
8795,20488,1.0,2,1
8122,19747,1.0,2,1
7236,18772,1.0,5,1
7237,18773,1.0,2,1
13359,26074,1.0,3,1
8793,20486,1.0,4,1
7221,18755,1.0,2,1
8803,20501,1.0,2,1
13354,26065,1.0,2,1
13340,26047,1.0,2,1
13341,26048,1.0,2,1
8118,19740,1.0,3,1
13346,14835,1.0,4,1
7209,18747,1.0,3,1
7211,18749,1.0,2,1
8808,20506,1.0,2,1
8806,20504,1.0,3,1
8804,13553,1.0,5,1
13349,26058,1.0,2,1
13350,18569,1.0,3,1
13353,26064,1.0,3,1
7217,12427,1.0,5,1
1236,14334,1.0,2,1
13362,26076,1.0,2,1
8762,20452,1.0,2,1
7067,8790,-1.0,5,1
8778,20463,1.0,2,1
8777,12766,1.0,3,1
8776,10570,1.0,4,1
13371,26095,1.0,2,1
7252,18791,1.0,4,1
12696,14030,-1.0,3,1
14029,26949,1.0,2,1
8774,20461,1.0,3,1
7256,18795,1.0,4,1
13373,26099,1.0,2,1
14028,26947,1.0,3,1
14027,26946,1.0,2,1
13375,26100,1.0,3,1
8769,20458,1.0,2,1
8768,20455,1.0,3,1
8781,20469,1.0,2,1
8786,20476,1.0,2,1
13363,26077,1.0,2,1
13364,26080,1.0,3,1
14031,26275,1.0,4,1
8789,20482,1.0,2,1
7942,19577,1.0,2,1
8788,20478,1.0,2,1
7245,18782,1.0,4,1
8129,11487,1.0,3,1
8130,19755,1.0,3,1
7247,18785,1.0,2,1
8783,20472,1.0,2,1
1224,14329,1.0,4,1
13369,26091,1.0,3,1
8782,20471,1.0,2,1
7250,7443,1.0,5,1
13370,26092,1.0,3,1
13568,26372,1.0,2,1
13955,26858,1.0,2,1
13569,26373,1.0,2,1
13762,22180,1.0,3,1
7421,7689,-1.0,5,1
13764,24661,1.0,3,1
7825,19450,1.0,2,1
7824,19449,1.0,2,1
7823,19447,1.0,2,1
8348,20012,1.0,2,1
7822,19446,1.0,3,1
453,13765,-1.0,26,0
13766,26619,1.0,4,1
7690,19303,1.0,3,1
13767,26620,1.0,2,1
13768,26621,1.0,2,1
13769,26622,1.0,4,1
7821,19445,1.0,2,1
13770,26623,1.0,2,1
7694,19306,1.0,3,1
13763,26615,1.0,2,1
13754,26601,1.0,3,1
13759,26614,1.0,3,1
7678,19281,1.0,3,1
7679,19282,1.0,2,1
7682,19286,1.0,2,1
8230,8812,1.0,5,1
13892,26775,1.0,2,1
13891,26774,1.0,2,1
8358,20024,1.0,4,1
7683,19287,1.0,3,1
5509,13755,-1.0,5,1
7685,11916,1.0,4,1
7686,19292,1.0,2,1
7329,8231,-1.0,4,1
13888,26773,1.0,2,1
13757,26611,1.0,3,1
13758,26612,1.0,2,1
13771,26626,1.0,3,1
13887,26770,1.0,2,1
8345,20010,1.0,2,1
13772,26628,1.0,2,1
8338,20005,1.0,3,1
7706,13286,1.0,3,1
8337,20004,1.0,3,1
7707,19317,1.0,2,1
7708,14062,1.0,5,1
8336,20003,1.0,3,1
7710,19322,1.0,3,1
7816,19439,1.0,3,1
7815,19438,1.0,2,1
7715,19328,1.0,2,1
13783,26641,1.0,2,1
8239,19889,1.0,2,1
8240,19890,1.0,2,1
13884,26767,1.0,2,1
7818,19440,1.0,4,1
13780,26638,1.0,2,1
7701,19308,1.0,3,1
13773,26629,1.0,2,1
6824,13774,-1.0,4,1
13886,26769,1.0,2,1
13775,26633,1.0,2,1
13757,13776,-1.0,3,1
7702,19309,1.0,3,1
7819,19441,1.0,2,1
7703,19310,1.0,2,1
13777,26636,1.0,3,1
7820,19442,1.0,2,1
13779,26637,1.0,2,1
13893,26778,1.0,3,1
1320,13912,-1.0,45,0
7652,12638,1.0,3,1
13727,26569,1.0,2,1
8393,20072,1.0,3,1
12748,13729,-1.0,3,1
13903,26798,1.0,3,1
12880,13730,-1.0,4,1
7653,19241,1.0,2,1
8388,20066,1.0,2,1
13241,13731,-1.0,4,1
7655,19243,1.0,2,1
13733,26576,1.0,2,1
13734,26578,1.0,2,1
8386,20061,1.0,2,1
8385,19709,1.0,4,1
13736,26579,1.0,2,1
8384,20060,1.0,3,1
8394,20073,1.0,2,1
7672,19275,1.0,3,1
13910,26808,1.0,2,1
8405,20081,1.0,2,1
7644,19232,1.0,2,1
8402,20080,1.0,2,1
7645,15016,1.0,5,1
642,14188,1.0,2,1
8225,19864,1.0,4,1
13724,13738,1.0,3,1
13908,26803,1.0,3,1
13725,26564,1.0,2,1
7649,12594,1.0,3,1
13906,26801,1.0,2,1
8399,20076,1.0,2,1
8398,20075,1.0,2,1
8382,20059,1.0,3,1
7658,19247,1.0,2,1
597,14183,1.0,2,1
13896,23128,1.0,3,1
112,13895,-1.0,33,0
13894,24038,1.0,3,1
8367,20035,1.0,2,1
13747,26592,1.0,4,1
13748,26593,1.0,2,1
13749,26594,1.0,3,1
7829,11858,1.0,3,1
13752,26599,1.0,2,1
7671,18764,1.0,4,1
13753,26600,1.0,2,1
13897,26785,1.0,2,1
13740,26586,1.0,2,1
8376,14159,1.0,4,1
7661,19252,1.0,4,1
8228,18643,1.0,4,1
8378,20049,1.0,2,1
613,6293,1.0,4,1
7662,19254,1.0,2,1
8377,18410,1.0,4,1
7832,19456,1.0,2,1
13900,26796,1.0,2,1
8374,20047,1.0,3,1
13899,26794,1.0,2,1
13738,26580,1.0,3,1
8372,20045,1.0,2,1
13898,26793,1.0,3,1
13881,26763,1.0,4,1
13785,26642,1.0,2,1
7814,19436,1.0,2,1
7759,19377,1.0,5,1
13828,26692,1.0,2,1
13867,26742,1.0,5,1
8263,10406,1.0,3,1
8264,11976,1.0,5,1
13866,26739,1.0,2,1
13829,26694,1.0,2,1
8293,19959,1.0,5,1
8292,19957,1.0,2,1
6953,7760,-1.0,5,1
8291,19953,1.0,4,1
13830,20585,1.0,3,1
13831,26701,1.0,2,1
13832,26702,1.0,2,1
8290,19950,1.0,3,1
13833,26705,1.0,2,1
13834,16602,1.0,5,1
1866,7798,-1.0,5,1
8299,19966,1.0,3,1
13822,26680,1.0,2,1
13823,17737,1.0,5,1
13824,26685,1.0,4,1
8307,19974,1.0,2,1
8257,8445,1.0,5,1
8305,19972,1.0,2,1
13825,26686,1.0,3,1
8258,19915,1.0,2,1
8304,19971,1.0,2,1
458,3917,1.0,4,1
8302,19967,1.0,4,1
8262,19920,1.0,3,1
8358,13826,-1.0,5,1
9569,13836,-1.0,3,1
13853,26721,1.0,2,1
13854,26722,1.0,2,1
8276,19941,1.0,5,1
7779,19391,1.0,2,1
10472,13855,-1.0,5,1
13856,26725,1.0,5,1
5426,8272,-1.0,5,1
13857,26727,1.0,2,1
13858,24931,1.0,4,1
8270,19934,1.0,4,1
12481,13859,-1.0,3,1
7791,19401,1.0,3,1
13860,21637,1.0,3,1
8268,19930,1.0,3,1
7787,19397,1.0,4,1
13852,26720,1.0,3,1
13862,25591,1.0,4,1
8265,19925,1.0,2,1
7796,19406,1.0,2,1
13838,26709,1.0,2,1
13839,26711,1.0,4,1
13840,18582,1.0,4,1
13841,17916,1.0,4,1
13842,17290,1.0,3,1
13445,13844,-1.0,3,1
7668,8279,-1.0,4,1
7775,19386,1.0,2,1
13846,26716,1.0,3,1
13847,26717,1.0,2,1
13848,26718,1.0,2,1
13849,26719,1.0,3,1
8083,13851,-1.0,3,1
469,513,1.0,5,1
8312,19978,1.0,2,1
4177,7742,-1.0,5,1
11757,13795,-1.0,3,1
13796,26655,1.0,2,1
12424,13797,-1.0,4,1
7806,19428,1.0,2,1
13798,26657,1.0,3,1
7736,19349,1.0,2,1
13876,26757,1.0,2,1
13799,26658,1.0,2,1
13800,26659,1.0,4,1
8253,19904,1.0,2,1
8254,19905,1.0,3,1
12430,13801,-1.0,5,1
13803,26663,1.0,2,1
13804,26664,1.0,2,1
8244,19896,1.0,4,1
7731,19345,1.0,3,1
13790,26648,1.0,2,1
11272,13786,-1.0,5,1
13787,26643,1.0,4,1
13880,15244,1.0,4,1
13788,26644,1.0,3,1
13879,24195,1.0,4,1
13789,26647,1.0,2,1
8243,19892,1.0,2,1
7728,19340,1.0,2,1
7725,19336,1.0,2,1
8329,19995,1.0,2,1
8328,19994,1.0,2,1
8327,19993,1.0,2,1
13794,26651,1.0,2,1
13873,26750,1.0,2,1
7804,19419,1.0,2,1
7802,19418,1.0,2,1
13815,26673,1.0,3,1
7749,19358,1.0,2,1
7751,8745,1.0,3,1
2236,7752,-1.0,4,1
7753,19362,1.0,3,1
7358,8316,-1.0,5,1
7801,19417,1.0,2,1
13818,26676,1.0,3,1
8315,19980,1.0,4,1
13820,26678,1.0,5,1
13869,26747,1.0,3,1
8313,19979,1.0,2,1
6167,13814,-1.0,5,1
13871,26749,1.0,2,1
13813,26672,1.0,3,1
13872,21323,1.0,5,1
13807,26666,1.0,2,1
13808,26667,1.0,2,1
5917,13809,-1.0,5,1
7744,19354,1.0,2,1
13812,26671,1.0,3,1
8320,19983,1.0,2,1
8319,10411,1.0,5,1
488,663,1.0,5,1
8109,13810,-1.0,5,1
7748,19357,1.0,2,1
13811,26670,1.0,2,1
8223,19861,1.0,2,1
13570,26375,1.0,2,1
7509,13585,1.0,4,1
8198,19840,1.0,3,1
7510,8094,1.0,3,1
7512,19082,1.0,3,1
814,1098,1.0,5,1
8523,20188,1.0,2,1
7513,17044,1.0,3,1
8522,20186,1.0,2,1
13943,26844,1.0,3,1
13623,26432,1.0,2,1
13624,26433,1.0,2,1
13625,26434,1.0,3,1
7518,19085,1.0,2,1
7519,19086,1.0,2,1
8200,19843,1.0,2,1
9643,13621,-1.0,5,1
13944,26845,1.0,3,1
13615,26415,1.0,4,1
8544,20211,1.0,2,1
8543,20209,1.0,2,1
13616,14891,1.0,5,1
13617,26419,1.0,2,1
8541,20205,1.0,2,1
7497,19062,1.0,2,1
13618,26420,1.0,3,1
8195,19837,1.0,3,1
7872,19500,1.0,5,1
8539,20204,1.0,2,1
7871,19499,1.0,2,1
7498,19064,1.0,4,1
8533,20200,1.0,3,1
13945,26846,1.0,2,1
13627,26438,1.0,2,1
13628,26439,1.0,2,1
7520,14641,1.0,3,1
8201,19844,1.0,2,1
8506,20170,1.0,4,1
779,814,1.0,5,1
13641,26460,1.0,2,1
13642,26462,1.0,2,1
8501,20164,1.0,3,1
8206,19847,1.0,2,1
13643,19394,1.0,4,1
13644,26465,1.0,5,1
7539,19108,1.0,2,1
8495,20160,1.0,3,1
8209,19848,1.0,4,1
13639,26456,1.0,2,1
13939,15038,1.0,5,1
13940,26836,1.0,2,1
13632,15424,1.0,4,1
7521,9317,1.0,3,1
803,14223,1.0,3,1
8518,12749,1.0,4,1
13942,26843,1.0,2,1
13630,26446,1.0,2,1
8517,20180,1.0,2,1
13323,13638,-1.0,4,1
13634,26451,1.0,2,1
13636,26453,1.0,2,1
13637,26454,1.0,2,1
8510,20177,1.0,2,1
8509,20175,1.0,3,1
13947,26848,1.0,2,1
8545,20212,1.0,2,1
13722,26562,1.0,2,1
9067,20810,1.0,3,1
13580,26383,1.0,2,1
13581,26384,1.0,3,1
13583,26385,1.0,2,1
8578,20246,1.0,4,1
7874,12342,1.0,4,1
8576,20245,1.0,2,1
8575,20244,1.0,2,1
8191,12048,1.0,3,1
8193,19832,1.0,2,1
6099,13584,-1.0,4,1
13585,26386,1.0,4,1
8572,11822,1.0,4,1
6472,8571,-1.0,4,1
7464,10284,1.0,4,1
7467,14338,1.0,5,1
13237,13579,-1.0,5,1
8579,20247,1.0,3,1
13613,13614,-1.0,3,1
1876,8580,-1.0,5,1
5735,8586,-1.0,4,1
13159,13954,-1.0,4,1
13571,26376,1.0,2,1
13573,26377,1.0,2,1
13574,26378,1.0,2,1
8583,20253,1.0,5,1
880,14237,1.0,2,1
7454,19029,1.0,3,1
13953,26852,1.0,2,1
7458,19031,1.0,2,1
13952,26851,1.0,2,1
8581,20248,1.0,3,1
8569,20236,1.0,4,1
13588,22882,1.0,4,1
7469,8442,1.0,3,1
13590,26390,1.0,2,1
13606,26403,1.0,2,1
7873,19501,1.0,2,1
7486,19049,1.0,2,1
7488,19050,1.0,2,1
8559,20221,1.0,3,1
4414,13607,-1.0,4,1
8557,20220,1.0,2,1
13609,25207,1.0,3,1
13611,19868,1.0,4,1
8550,20217,1.0,2,1
8549,20216,1.0,3,1
10702,13948,-1.0,4,1
13612,26411,1.0,2,1
8548,20215,1.0,2,1
13613,26412,1.0,3,1
13604,26401,1.0,3,1
13603,26399,1.0,4,1
1519,13602,-1.0,3,1
13591,26391,1.0,2,1
183,859,-1.0,54,0
13950,26849,1.0,3,1
13592,22814,1.0,4,1
7476,19045,1.0,3,1
12080,13594,-1.0,4,1
8563,20227,1.0,3,1
850,14231,1.0,2,1
8562,20226,1.0,2,1
13597,22301,1.0,3,1
13598,26396,1.0,2,1
13600,26398,1.0,2,1
8561,20225,1.0,2,1
7542,19112,1.0,2,1
11327,13647,-1.0,3,1
7543,19113,1.0,5,1
13923,26818,1.0,3,1
13695,26522,1.0,3,1
7615,19181,1.0,4,1
8442,20105,1.0,3,1
7616,19184,1.0,2,1
13697,26525,1.0,2,1
7618,8702,1.0,3,1
8220,19857,1.0,4,1
13698,26526,1.0,2,1
13699,26527,1.0,3,1
7619,19187,1.0,3,1
13700,19625,1.0,4,1
8439,20103,1.0,2,1
7622,19192,1.0,2,1
8435,20101,1.0,2,1
8433,10811,1.0,4,1
7611,19176,1.0,3,1
13924,26819,1.0,3,1
13648,26469,1.0,2,1
8447,20112,1.0,2,1
7848,19471,1.0,3,1
13689,26509,1.0,3,1
8218,19856,1.0,2,1
8455,20120,1.0,2,1
7599,19163,1.0,3,1
8453,20118,1.0,2,1
8452,20117,1.0,2,1
7602,19164,1.0,2,1
13690,26512,1.0,3,1
13691,26513,1.0,2,1
13925,26823,1.0,3,1
7603,15296,1.0,4,1
13692,19718,1.0,3,1
13693,26517,1.0,2,1
7608,19171,1.0,4,1
13694,26518,1.0,2,1
8431,20098,1.0,2,1
13701,26533,1.0,2,1
680,14195,1.0,2,1
13714,26549,1.0,2,1
13715,26550,1.0,2,1
7637,19215,1.0,2,1
10410,13918,-1.0,3,1
13916,14839,1.0,4,1
13717,26553,1.0,2,1
13718,26556,1.0,2,1
7638,19216,1.0,2,1
13914,26812,1.0,2,1
7639,19218,1.0,2,1
13913,26810,1.0,3,1
8416,14315,1.0,4,1
8407,20083,1.0,2,1
8418,14269,1.0,4,1
7839,19464,1.0,3,1
13919,26813,1.0,2,1
13704,26537,1.0,3,1
13705,26538,1.0,2,1
8423,20095,1.0,2,1
7840,19466,1.0,2,1
7632,19204,1.0,2,1
13712,26548,1.0,3,1
8422,20094,1.0,2,1
8421,20093,1.0,3,1
8221,19860,1.0,2,1
13708,18779,1.0,4,1
13709,26547,1.0,3,1
13711,17254,1.0,3,1
7596,19160,1.0,3,1
13687,26508,1.0,3,1
7566,19135,1.0,3,1
8484,19090,1.0,4,1
8482,20143,1.0,2,1
8481,20142,1.0,3,1
13659,26485,1.0,5,1
7560,19129,1.0,2,1
7561,19130,1.0,2,1
7562,19131,1.0,2,1
13660,26487,1.0,3,1
4857,13662,-1.0,5,1
8480,10443,1.0,4,1
10067,13664,-1.0,5,1
13933,26832,1.0,2,1
13932,23998,1.0,3,1
13665,19986,1.0,3,1
747,779,1.0,5,1
13666,26490,1.0,2,1
8487,13550,1.0,3,1
7859,19482,1.0,2,1
7555,19123,1.0,3,1
7548,19121,1.0,2,1
8491,20155,1.0,2,1
13649,21771,1.0,3,1
13937,26835,1.0,2,1
13652,26475,1.0,3,1
11718,13653,-1.0,3,1
13654,26477,1.0,2,1
7549,11450,1.0,5,1
8952,13658,-1.0,4,1
13655,26480,1.0,2,1
13656,26481,1.0,2,1
13657,24216,1.0,3,1
13936,15600,1.0,3,1
7552,19122,1.0,2,1
13935,26834,1.0,2,1
7857,11640,1.0,5,1
7855,19477,1.0,2,1
7853,19476,1.0,2,1
8216,19854,1.0,3,1
13677,26500,1.0,2,1
8217,19855,1.0,5,1
13678,15155,1.0,4,1
7850,19472,1.0,2,1
13681,26501,1.0,2,1
8460,20125,1.0,5,1
13930,20157,1.0,5,1
13929,26826,1.0,2,1
13683,26502,1.0,2,1
7591,19155,1.0,3,1
13684,20013,1.0,5,1
7595,19158,1.0,3,1
13685,26506,1.0,2,1
13674,16772,1.0,4,1
13671,26497,1.0,3,1
13668,26492,1.0,2,1
8475,20137,1.0,2,1
13670,19139,1.0,4,1
8471,20136,1.0,3,1
8167,8469,-1.0,3,1
13673,26499,1.0,3,1
1385,13931,-1.0,35,0
7575,19142,1.0,2,1
7576,19143,1.0,2,1
13672,26498,1.0,3,1
7580,19144,1.0,2,1
6478,7581,-1.0,5,1
8467,12325,1.0,4,1
7789,19398,1.0,3,1
8971,20694,1.0,4,1
1459,5190,1.0,5,1
9000,20730,1.0,3,1
8897,20617,1.0,2,1
13081,25709,1.0,2,1
7018,18575,1.0,3,1
10847,13177,-1.0,3,1
13149,25788,1.0,2,1
13080,25706,1.0,3,1
13214,25882,1.0,2,1
8981,20708,1.0,2,1
13129,18290,1.0,4,1
8083,19701,1.0,3,1
8898,9015,1.0,4,1
8685,14057,-1.0,4,1
13079,25705,1.0,2,1
7983,19616,1.0,3,1
13078,25704,1.0,4,1
8010,19636,1.0,2,1
13244,25925,1.0,2,1
13207,25866,1.0,2,1
13183,25833,1.0,3,1
13185,25834,1.0,2,1
13106,25735,1.0,2,1
6926,8186,1.0,4,1
14080,27004,1.0,3,1
14106,27024,1.0,2,1
6947,17950,1.0,3,1
8016,9547,1.0,5,1
13083,25711,1.0,3,1
13103,25732,1.0,4,1
14058,14059,1.0,5,1
7013,16325,1.0,3,1
6914,18457,1.0,3,1
13104,25733,1.0,2,1
14096,27019,1.0,3,1
1617,14475,1.0,2,1
8896,20615,1.0,4,1
13240,25920,1.0,3,1
7011,18573,1.0,2,1
13241,23063,1.0,5,1
8946,20667,1.0,4,1
8891,20607,1.0,3,1
8062,19678,1.0,3,1
8948,20670,1.0,2,1
13105,25734,1.0,2,1
9027,20772,1.0,4,1
10411,13130,-1.0,4,1
14056,26981,1.0,3,1
9023,20770,1.0,2,1
13107,25740,1.0,2,1
10787,13109,-1.0,4,1
13075,25696,1.0,2,1
7981,19613,1.0,3,1
13074,25695,1.0,2,1
14054,17394,1.0,5,1
13132,25763,1.0,3,1
7020,18576,1.0,3,1
6465,14103,-1.0,3,1
6831,8040,-1.0,4,1
9051,20794,1.0,3,1
7078,18633,1.0,2,1
7971,11924,1.0,4,1
12289,13073,-1.0,4,1
8963,20687,1.0,2,1
13252,25932,1.0,3,1
7970,19607,1.0,2,1
8962,10379,1.0,4,1
8915,12430,1.0,4,1
8887,20601,1.0,2,1
7101,14697,1.0,4,1
1611,2448,1.0,4,1
3482,8085,-1.0,4,1
8903,8932,-1.0,5,1
7984,19617,1.0,3,1
2978,13131,-1.0,5,1
7172,8013,-1.0,4,1
8027,19649,1.0,2,1
13247,25927,1.0,2,1
6946,18494,1.0,2,1
13245,25926,1.0,2,1
1647,14491,1.0,2,1
13205,21652,1.0,4,1
8970,20693,1.0,2,1
8202,13246,-1.0,5,1
2124,8077,-1.0,4,1
5948,13175,-1.0,5,1
13077,25703,1.0,2,1
7512,8964,-1.0,3,1
6907,18453,1.0,2,1
13076,22401,1.0,4,1
6945,18493,1.0,2,1
1773,13108,-1.0,49,0
9050,20792,1.0,3,1
8041,19666,1.0,3,1
8890,20606,1.0,2,1
14055,26980,1.0,3,1
8889,20603,1.0,2,1
8925,20641,1.0,2,1
13163,25811,1.0,2,1
13249,18405,1.0,5,1
13208,25870,1.0,2,1
14059,26982,1.0,3,1
7051,18608,1.0,3,1
14065,26989,1.0,2,1
14111,27029,1.0,2,1
13098,25724,1.0,2,1
13235,25911,1.0,3,1
7038,18584,1.0,4,1
9031,10063,1.0,3,1
13236,25912,1.0,3,1
8985,20712,1.0,2,1
13192,15286,1.0,3,1
6984,18543,1.0,4,1
14079,27003,1.0,3,1
14101,27020,1.0,2,1
13159,25806,1.0,3,1
8045,19669,1.0,3,1
4570,8007,-1.0,4,1
8919,20634,1.0,2,1
8015,12965,1.0,3,1
13237,25913,1.0,3,1
8920,20637,1.0,3,1
9833,14090,-1.0,5,1
13090,25717,1.0,4,1
9030,20775,1.0,2,1
13091,25718,1.0,3,1
13191,25846,1.0,3,1
13097,25723,1.0,2,1
1385,6982,-1.0,36,0
13212,25878,1.0,2,1
7035,18583,1.0,3,1
13233,25910,1.0,2,1
13094,20046,1.0,5,1
13096,25722,1.0,2,1
13234,23524,1.0,4,1
9037,20784,1.0,3,1
1863,14109,-1.0,40,0
13092,25719,1.0,2,1
7085,18639,1.0,3,1
13181,25830,1.0,2,1
13210,25877,1.0,2,1
14063,14176,1.0,5,1
1630,1710,1.0,4,1
13232,25909,1.0,2,1
13158,25805,1.0,2,1
6917,18464,1.0,2,1
7182,8022,-1.0,5,1
14089,27008,1.0,2,1
13193,25849,1.0,2,1
13128,25760,1.0,3,1
14093,27013,1.0,3,1
8969,20691,1.0,2,1
3106,8042,-1.0,5,1
8068,19683,1.0,3,1
8917,9248,1.0,5,1
14107,27025,1.0,2,1
11828,13146,-1.0,3,1
9047,20790,1.0,3,1
13101,25731,1.0,2,1
13190,25843,1.0,2,1
6925,7908,1.0,4,1
14112,21149,1.0,4,1
13086,25714,1.0,2,1
8947,20668,1.0,3,1
13102,25199,1.0,3,1
13145,25783,1.0,2,1
13084,25713,1.0,2,1
13088,25715,1.0,2,1
13127,25759,1.0,2,1
8020,19644,1.0,2,1
13157,25804,1.0,2,1
7689,7996,-1.0,4,1
9044,20789,1.0,3,1
13209,25872,1.0,2,1
7054,18609,1.0,2,1
9007,20743,1.0,2,1
14071,26994,1.0,3,1
13153,25795,1.0,3,1
13161,18413,1.0,4,1
11615,13148,-1.0,4,1
13089,25716,1.0,2,1
14066,21092,1.0,4,1
13179,25826,1.0,2,1
9005,20740,1.0,4,1
13147,25784,1.0,2,1
10584,14078,-1.0,5,1
13231,23946,1.0,3,1
13238,25917,1.0,3,1
13178,25825,1.0,2,1
8039,19665,1.0,4,1
13095,25721,1.0,2,1
11150,14077,-1.0,3,1
11857,13170,-1.0,5,1
6941,13457,1.0,5,1
13258,25943,1.0,3,1
8986,12934,1.0,4,1
6896,18434,1.0,2,1
921,13064,-1.0,147,0
7073,18626,1.0,2,1
944,7000,-1.0,28,0
9058,20801,1.0,2,1
13115,25745,1.0,2,1
8952,20676,1.0,4,1
14053,26978,1.0,3,1
10792,13118,-1.0,4,1
6978,18537,1.0,2,1
13260,25947,1.0,3,1
8911,20629,1.0,2,1
8955,20681,1.0,2,1
8030,19651,1.0,2,1
7006,18567,1.0,4,1
13201,25858,1.0,2,1
13114,25744,1.0,2,1
8000,19629,1.0,3,1
8976,13142,-1.0,4,1
13222,25898,1.0,4,1
13123,15250,1.0,4,1
13122,14868,1.0,5,1
8882,20588,1.0,2,1
13112,13113,1.0,4,1
13257,25937,1.0,3,1
8011,19639,1.0,2,1
13065,25686,1.0,2,1
13113,25743,1.0,4,1
5927,7046,-1.0,4,1
8927,10255,1.0,4,1
8928,16392,1.0,5,1
6942,18490,1.0,2,1
9979,13171,-1.0,4,1
14075,27001,1.0,2,1
7045,18594,1.0,2,1
8909,20626,1.0,2,1
14086,27007,1.0,2,1
13197,25854,1.0,2,1
13152,25793,1.0,2,1
8019,19642,1.0,4,1
13199,25856,1.0,2,1
8908,20625,1.0,2,1
1574,14452,1.0,2,1
9976,13168,-1.0,3,1
8991,20718,1.0,2,1
8954,11402,1.0,4,1
6968,18531,1.0,2,1
14104,21830,1.0,3,1
5199,6893,-1.0,5,1
12982,13063,-1.0,3,1
8937,20659,1.0,2,1
1670,14501,1.0,4,1
13198,25855,1.0,2,1
13117,13118,1.0,4,1
