flow1,flow2,edge1,edge2
-1.0,-0.5454545454545454,"16402,17642","17641,17642"
1.0,-0.5,"17639,35289","20641,35289"
1.0,1.0,"17675,19059","10894,19059"
-1.0,-0.5454545454545454,"17388,35006","17388,18758"
-1.0,-1.0,"17387,35005","17387,18752"
-1.0,-1.0,"17384,20276","14108,17384"
-1.0,-1.0,"15064,17371","14090,17371"
1.0,-1.0,"17410,24350","19747,24350"
-1.0,-0.4651162790697674,"11505,28792","11504,11505"
1.0,0.3095238095238095,"13255,17324","13255,18681"
1.0,0.5454545454545454,"4533,17935","2371,17935"
1.0,0.5,"17358,21304","21304,28047"
-1.0,-0.0555555555555555,"17427,35049","1341,17427"
-1.0,-1.0,"3007,17501","17501,21048"
1.0,-1.0,"17495,31943","14614,31943"
1.0,0.4444444444444444,"14178,17489","14175,14178"
1.0,-0.3902439024390244,"11448,19124","9196,19124"
1.0,1.0,"10227,17523","10227,27645"
1.0,1.0,"7960,15207","15207,32551"
1.0,-1.0,"17430,18864","14236,18864"
1.0,0.175438596491228,"11904,17455","11904,28579"
1.0,0.4,"11470,12265","12265,29499"
1.0,1.0,"17462,21196","21196,39542"
1.0,-1.0,"19569,33353","15967,33353"
-1.0,-0.1617647058823529,"19565,37600","18708,19565"
1.0,0.425,"10571,12826","12826,14075"
1.0,-0.5178571428571429,"19597,25782","7955,25782"
1.0,1.0,"12190,19591","12190,29409"
1.0,1.0,"19588,19589","19588,32833"
1.0,0.5,"19532,20932","13508,20932"
1.0,-0.84375,"19541,23381","4052,23381"
1.0,-0.5862068965517241,"10598,12755","12755,13100"
1.0,0.6206896551724138,"12430,19671","12430,21218"
-1.0,-0.4047619047619047,"8598,10540","10540,12963"
-1.0,-1.0,"19695,34210","10253,19695"
1.0,0.0,"9797,19687","9797,10229"
1.0,1.0,"19606,21624","21624,29431"
-1.0,-1.0,"19630,37670","4906,19630"
1.0,0.5714285714285714,"11837,19390","11837,19886"
1.0,0.5,"18171,19381","18171,35885"
1.0,0.4347826086956521,"17385,19379","13246,17385"
-1.0,-1.0,"19415,37432","18877,19415"
-1.0,-0.4583333333333333,"19330,29371","17478,19330"
1.0,1.0,"19346,19706","19706,37754"
-1.0,-0.1170212765957446,"8356,12865","8356,10117"
1.0,1.0,"19369,20970","20970,39248"
1.0,1.0,"14491,19368","14491,31805"
-1.0,-0.45,"19355,37334","7059,19355"
1.0,1.0,"9755,10628","9755,10192"
-1.0,-0.3928571428571428,"19515,19516","12944,19516"
1.0,1.0,"10190,10626","10190,13092"
1.0,-0.3928571428571428,"19474,21855","13225,21855"
1.0,0.3692307692307692,"9866,19464","9866,27318"
-1.0,-1.0,"19960,38089","19960,20034"
-1.0,-0.2745098039215686,"19975,38110","2815,19975"
-1.0,-1.0,"19910,27880","14448,19910"
1.0,-0.375,"6390,19917","6390,9431"
-1.0,-0.5833333333333334,"9614,19915","16008,19915"
1.0,-1.0,"19909,37083","19147,37083"
1.0,-1.0,"19939,38065","21036,38065"
1.0,-1.0,"7124,20041","7124,16681"
-1.0,-0.4230769230769231,"20030,38153","15111,20030"
1.0,0.3414634146341463,"12965,20006","12965,33063"
1.0,0.5238095238095238,"20015,20277","20277,38454"
1.0,-0.4782608695652174,"19230,20012","18105,19230"
-1.0,-1.0,"7439,19786","7054,19786"
1.0,-1.0,"19782,33809","16354,33809"
-1.0,-0.3529411764705882,"19778,37885","10603,19778"
1.0,1.0,"19750,21425","21425,39839"
1.0,1.0,"19798,21480","21480,39942"
1.0,-0.4137931034482758,"16370,19867","12868,16370"
1.0,1.0,"19857,20239","20239,21214"
1.0,-1.0,"19871,24760","6496,24760"
1.0,1.0,"19169,19893","19169,19892"
1.0,-1.0,"19889,34205","16678,34205"
1.0,-1.0,"19800,36691","18829,36691"
1.0,1.0,"10461,20843","20843,39100"
1.0,1.0,"15881,19841","15881,28270"
-1.0,-0.5,"17052,19838","19838,21524"
-1.0,-0.3055555555555556,"18850,36701","9462,18850"
1.0,-0.35,"10926,22578","16074,22578"
-1.0,-0.5072463768115942,"10950,18254","6622,10950"
1.0,1.0,"18759,20770","20770,39014"
1.0,1.0,"18753,22000","22000,40583"
-1.0,-1.0,"18751,21997","18751,21996"
1.0,1.0,"16176,18750","16176,33597"
1.0,0.523076923076923,"18748,18749","6772,18749"
-1.0,-1.0,"18747,36591","12770,18747"
1.0,-0.2857142857142857,"10166,10960","5186,10166"
1.0,0.55,"6961,18776","6961,16097"
1.0,1.0,"18777,19095","19095,27474"
-1.0,-1.0,"18781,36627","18781,21342"
1.0,-0.3703703703703703,"9326,18779","9326,11757"
1.0,-0.0365448504983388,"18919,31261","553,31261"
1.0,1.0,"18937,21584","10951,21584"
-1.0,-1.0,"10883,28239","10883,19082"
-1.0,-1.0,"18876,36746","10851,18876"
1.0,0.3783783783783784,"3092,11005","3092,24089"
1.0,1.0,"18612,20122","9841,20122"
-1.0,-0.375,"18624,36425","9424,18624"
-1.0,-0.5862068965517241,"18644,36449","12870,18644"
-1.0,-1.0,"8200,25967","8200,20900"
1.0,0.0,"18591,19104","16052,19104"
1.0,1.0,"18586,21270","21270,39632"
