node1,node2,flow,degree,class
152,988,0.0163566936973625,83,0
8,85,0.0217668499890521,263,0
153,108978,-0.3113905325443787,40,0
154,503,0.075344667564569,84,0
155,10767,-0.0613737566074598,71,0
156,48557,0.1761969982308965,26,0
13,37,0.0368788965156463,43,0
157,1763,0.2505834924676426,72,0
35,2258,-0.0601356515701355,319,0
158,13005,-0.3358024691358025,49,0
159,12285,-0.3601685517853182,52,0
160,456,-0.237885462555066,88,0
107,161,-0.053354627911997,138,0
107,162,0.0312746122656344,168,0
163,469,0.2957884504021257,65,0
107,164,-0.0365544831336298,134,0
165,1755,-0.2051907966661439,45,0
166,570,0.2285088060042329,27,0
167,239,-0.0604020509553159,144,0
2,5547,-0.0360791278371973,187,0
168,479,0.235992348549514,44,0
169,17785,0.3788641550518501,36,0
170,69377,-0.0595401957955569,47,0
171,2702,-0.1734065085013176,94,0
172,688,0.2716992228808489,194,0
46,74,-0.0486024066182,267,0
173,21111,0.6682484900776532,26,0
174,5437,0.0215174849511339,54,0
149,175,0.3582708305812552,8,0
74,688,0.0420202841516383,306,0
170,1201,0.0392870474315832,35,0
151,2905,-0.4498445728390494,25,0
107,2910,-0.1027527727476923,224,0
176,17404,0.3004745083500822,109,0
177,4588,0.4611679711017459,100,0
178,65215,0.3024727992087042,42,0
35,179,-0.0470523794405041,348,0
131,180,0.1931494412509805,86,0
64,19756,0.0886327736500321,145,0
181,11364,0.0822857158247958,56,0
51,182,-0.1725677206593237,24,0
28,2142,0.0296933150237825,283,0
183,9803,-0.0800302342299537,171,0
184,108979,0.11066875037254,44,0
5,32655,-0.3069333790228161,48,0
185,2702,0.1747204477314507,95,0
170,186,-0.0657374078864583,38,0
187,33604,-0.1994988703552372,26,0
188,326,-0.185696358663592,19,0
75,320,0.0213004354360735,82,0
189,3639,0.0499515985188864,122,0
190,477,0.0035867144058464,93,0
191,108980,0.0704178163617141,18,0
117,108974,-0.0075927716005195,56,0
192,4248,-0.2378566200828712,95,0
193,24327,-0.5433746425166825,41,0
194,233,-0.0241442888165073,181,0
125,195,0.0667858452511917,41,0
170,108981,-0.1625880027905605,27,0
196,8597,-0.2369450797142934,52,0
197,28307,0.0607778680317427,71,0
198,788,-0.5066903961505504,20,0
75,17900,0.0286334083009609,119,0
199,12282,0.4073161945308662,49,0
200,811,-0.0935237777035303,13,0
28,197,-0.2048540884137532,301,0
201,5670,0.0291774332472006,30,0
202,108967,-0.2525432803855078,38,0
3,9327,-0.013928774195252,108,0
55,13965,0.1156278229448961,31,0
29,641,0.0069112639119543,62,0
28,123,-0.1299712617039028,342,0
107,108982,-0.0035665568752703,134,0
203,9557,0.4337511270135383,24,0
204,401,-0.0384371500207836,164,0
205,27157,0.0656250646722925,19,0
206,108983,0.5972282373321784,25,0
24,23133,0.0175119080975063,101,0
16,28,0.0504368985731666,426,0
80,19135,-0.1848722700272647,42,0
184,233,-0.1043692217987561,136,0
65,207,0.1696316336011367,40,0
38,208,0.6887316826680141,11,0
112,1861,0.1705843792117448,108,0
107,12285,0.0199443968804515,146,0
7,209,-0.1182672149653281,25,0
24,210,-0.0273654063519832,107,0
10,81,0.0387859128577458,196,0
211,282,-0.090796070045049,122,0
212,17042,0.1024899109114444,58,0
185,457,-0.0769748347977253,120,0
213,525,-0.0619951659942927,76,0
81,214,0.1179482652070274,90,0
7,215,0.0775616835994194,20,0
216,2548,0.0586275930824949,106,0
167,217,0.0573086546813056,154,0
218,275,-0.48120764017252,10,0
219,108701,0.2008937859182786,49,0
28,220,-0.4079925650557621,294,0
221,850,0.1895889811175605,61,0
222,18510,-0.4554283732223378,48,0
94,223,0.058628566309849,28,0
224,23820,-0.2157868302096275,37,0
171,2213,0.0185582419477986,85,0
130,912,-0.1536293938986352,104,0
225,667,-0.3918391839183918,44,0
226,876,-0.2148038245961094,14,0
227,95196,-0.355239647131539,41,0
228,5547,0.1317144098842595,151,0
39,326,-0.0325779967159277,35,0
229,7009,0.105006818624586,56,0
136,230,0.1599514159384983,148,0
162,81995,0.1728588916277946,57,0
35,231,-0.0216833777912129,340,0
232,108984,-0.005436235048724,101,0
233,2213,-0.1058920360249658,139,0
234,6661,0.2052064394655868,58,0
107,22604,-0.0532867511468759,142,0
235,17072,0.1795665634674922,35,0
32,505,-0.321980546514013,52,0
48,1184,-0.0425176809054502,186,0
85,551,0.0575768253889751,191,0
28,43,-0.0167263725065994,328,0
236,299,0.093201758240522,557,0
237,41370,-0.2226917693801074,16,0
238,325,0.405576002944424,181,0
