node1,node2,flow
338,1408,-0.0088923279238206
361,55,0.6227902064073085
41,27077,-0.1964732537368996
362,282,0.0362368760021847
363,13671,0.3633650553267623
168,3346,0.0214704698174468
352,2101,0.0358391553558586
345,2372,0.469683529386557
364,545,-0.2203524347592144
365,19055,0.4216279973122571
366,2817,-0.0646688742106406
348,355,0.3799864398422091
367,6826,0.5936694501318132
368,201,0.0046651341419917
369,1301,0.6575165424934569
136,1928,0.0268083756345177
370,645,0.0750935622027698
371,793,0.0207945804015056
372,645,0.1520368075453061
373,4603,-0.0344668557203758
374,214,0.0628728822764705
121,38435,-0.4624162317542697
375,56,0.1034188496861606
376,321,-0.1217535726609098
377,182,0.0998973593846465
378,31517,-0.71121741182701
379,382,0.6038584934520169
4,4009,-0.0066502032625251
65,4917,-0.0079688899585491
31,747,-0.0212540030455447
380,176011,-0.261753358448164
381,217,0.111437688096015
312,75,-0.001631564931078
382,31828,0.0423265988353711
129,1952,0.0300641370689522
383,11469,-0.1989906159984411
187,2231,0.2180088371226507
384,10346,0.1448071436532771
132,359,-0.012376094276304
338,2825,0.0832339970961164
373,464,0.079907878092483
385,58389,0.0265701419192819
20,12895,-0.031546741046903
386,79232,0.093018635884027
387,316,0.1477894336391995
50,595,-0.0473105600198718
240,26370,0.1965735390006321
388,7311,0.0037609318384459
389,67159,-0.1234894824083956
390,82,-0.0879489882877451
391,220,-0.017730966876567
392,599,-0.1988258663288013
136,33,0.1247288674082874
30,13540,0.0014925522641484
393,20949,0.2393048936203752
394,176012,0.2860472732176224
395,20949,-0.071477708566959
36,162165,-0.0521830572266098
396,75,0.0276236715963717
397,399,0.3632281935696614
398,39,0.1683199218504006
399,4606,0.5161149876313724
400,3148,-0.0162330476605651
401,175999,0.0322207626019785
402,636,0.23198715516878
65,3499,0.0100959640293439
403,7,0.0916807008109886
404,646,-0.0282350134648158
405,56,0.0339380767725438
34,7816,-0.0533298313668855
406,7,0.059923191662425
264,104,0.0452075691319278
407,26742,-0.2973078695361679
293,875,0.0891780961004315
94,35545,-0.1045776512643982
408,6313,-0.0054450865897922
404,889,0.2043795620437956
409,2717,0.0637958487712964
410,984,-0.0375376774409862
20,851,-0.0335912079347014
411,1508,0.2658333484045791
412,7585,0.0102249567824293
413,11705,0.2988852655786502
414,4371,-0.3000054932946325
8,53601,-0.0287404184556374
171,544,-0.1610003265620551
415,56,0.164535509283026
366,611,-0.1982420759045554
416,1315,-0.0116427198399592
417,175999,-0.0017486034059809
418,11147,0.2456914437329184
419,17004,0.0803940806148311
420,188,0.2332542560615872
256,1315,0.0843717587987532
421,682,0.2252575454366956
404,4024,-0.1391344816674756
422,1779,0.3969771385181618
423,3922,-0.4001455307220095
424,278,0.3454959942187904
425,114,-0.0058663977836423
426,31,-0.0088278655800445
427,75,-0.0006459630203109
238,743,-0.0120593132356677
223,79232,0.043762954053909
428,7585,0.1828346994494378
93,26742,0.1235635436265878
50,126013,-0.047301053385343
429,6785,-0.0676584535967734
27,78494,0.2628041151506538
430,176013,-0.5241905071275617
431,1809,0.0925287848321903
432,1189,0.1942116291251964
433,1621,0.0083059058536397
434,176014,-0.158360042361218
123,18897,0.0456241204729631
408,1440,-0.1468393099648424
245,457,-0.0476696002807585
435,176015,0.4765584937720935
436,214,-0.0297862621571724
437,1122,0.0552278977707711
438,525,0.1586685106066184
120,89,-0.124403334422543
439,645,0.0757429058110556
440,574,0.4953354748688988
142,3263,0.2997229974068783
441,76890,-0.3374186592370666
31,4280,-0.1724628866995346
337,10003,0.5045831880391092
442,176016,-0.5205268807983408
443,371,0.0617078190284439
444,295,0.107281814493997
445,3077,-0.102851484282742
446,30,0.5516793362442565
168,599,0.0220621223923046
50,6051,0.0108828182960883
447,28158,-0.4466065761753647
448,244,0.0861295079581701
449,2979,0.2158139377225675
36,134483,-0.6320013559644594
450,244,-0.0272170663788042
451,104148,-0.0484828686574912
4,6401,-0.0166853701481134
452,1093,0.1148924638206872
453,23,0.2381395953125227
11,494,0.0214448298085555
454,5069,0.1397566519816273
455,30750,0.3690517300445358
87,3607,-0.0125492927599955
30,176,-0.0989132039539702
132,56,0.0269530609461006
456,702,0.4807660258440359
457,1538,-0.0360023879788309
80,185,0.18869985561532
389,63362,-0.181868627644572
458,11384,0.403961073261909
50,25139,0.01706006362702
459,814,-0.0472370407965061
460,10178,0.1077831921880635
461,92316,0.0149973903875186
132,293,-0.0774017492801742
462,7620,-0.0654902219045608
4,482,-0.0074895317355151
441,2796,-0.0027217333465852
434,68487,-0.1264743605111116
145,56,0.0892438920712291
