node1,node2,flow
17768,48,0.25
13030,67979,0.25
13809,11303,0.25
26279,96232,0.25
33385,86474,0.25
24886,97945,0.25
21611,76958,0.25
32345,81024,0.25
27525,48054,0.25
25097,67864,0.25
44663,93967,0.25
17862,75654,0.25
44663,74221,0.25
17713,38594,0.25
44161,59194,0.25
44161,6409,0.25
13809,16433,0.25
14308,87859,0.25
27245,71911,0.25
13703,51756,0.25
16839,28262,0.25
10561,34013,0.25
27462,2277,0.25
10611,36436,0.25
10944,80987,0.25
23309,66290,0.25
25171,71845,0.25
23299,15178,0.25
12060,20347,-0.25
18159,79228,0.25
18164,62154,0.25
43961,82709,0.25
28497,33039,0.25
43961,54270,0.25
30585,96058,0.25
23227,28111,0.25
18487,59492,0.25
27023,45243,0.25
26309,16191,0.25
21024,82285,0.25
14285,87794,0.25
29913,94416,0.25
15229,7956,0.25
6139,34853,0.25
27136,80017,0.25
14516,80559,0.25
13604,55056,0.25
16315,15348,0.25
31668,74236,0.25
19135,75207,0.25
28489,93650,0.25
26284,75695,0.25
13523,52107,0.25
4086,40369,0.25
12143,2709,0.25
2911,42995,0.25
24783,28190,0.25
13286,68328,0.25
32790,38007,0.25
18851,22958,0.25
21942,65649,0.25
34991,84612,0.25
13764,26591,0.25
27063,49878,0.25
25739,52804,0.25
16354,34910,0.25
21817,7513,0.25
11947,61494,0.25
34265,87938,0.25
15712,26565,0.25
23509,28812,0.25
53833,11884,0.25
53833,80610,0.25
53833,100118,0.25
20434,23100,0.25
9286,54173,0.25
33459,20701,0.25
23998,16147,0.25
16290,66961,0.25
18753,93746,0.25
13719,42250,0.25
15875,72156,0.25
28054,3395,0.25
23784,81971,0.25
20725,11631,0.25
22457,9347,0.25
14983,26026,0.25
13012,37057,0.25
24031,89719,0.25
25318,23062,0.25
24925,9,0.25
18739,72107,0.25
34991,56158,0.25
25308,93410,0.25
19149,65423,0.25
44612,18383,0.25
18944,89159,0.25
52538,37768,0.25
52538,737,0.25
52538,19907,0.25
35061,24267,0.25
10574,2324,0.25
13338,66737,0.25
15944,2812,0.25
25400,93718,0.25
22047,9272,0.25
15184,3911,0.25
16080,60681,0.25
24205,19546,0.25
27304,71980,0.25
9988,78430,0.25
17416,41107,0.25
18944,35947,0.25
31639,30852,0.25
35061,84733,0.25
23549,15009,0.25
16114,60710,0.25
28453,71986,0.25
11807,23783,0.25
29112,7784,0.25
13627,75466,0.25
36168,6832,0.25
13627,2839,0.25
36168,982,0.25
18429,17006,0.25
15335,5572,0.25
27255,77080,0.25
19180,63649,0.25
17150,14672,0.25
19180,50208,0.25
17440,61639,0.25
19680,16772,0.25
23227,21734,0.25
20439,77765,0.25
23375,83768,0.25
29165,83325,0.25
40271,87674,0.25
40271,87673,0.25
14784,59830,0.25
34618,99744,0.25
29198,92576,0.25
2828,25200,-0.25
26764,4970,0.25
28509,14409,0.25
19183,78219,0.25
29847,83955,0.25
30418,60811,0.25
23735,28363,0.25
17625,72707,0.25
29536,6331,0.25
38595,34956,0.25
18738,62581,0.25
11425,61053,0.25
27185,14794,0.25
29744,53336,0.25
26315,29720,-0.25
16648,44195,0.25
23056,66019,0.25
31566,7156,0.25
11642,73814,0.25
28269,90424,0.25
18728,62573,0.25
19294,21091,0.25
10082,78678,0.25
43790,92625,0.25
7126,15636,0.25
43790,38052,0.25
25200,2828,0.25
8075,35234,0.25
13087,79557,0.25
29120,92379,0.25
19500,20560,0.25
22642,121,0.25
27835,820,0.25
14788,62832,0.25
21296,17664,0.25
26131,95820,0.25
16859,52602,0.25
22759,5783,0.25
39231,86311,0.25
27692,94370,0.25
16122,84867,0.25
23869,20810,0.25
23869,74986,0.25
30482,95810,0.25
25276,45802,0.25
27568,32102,0.25
16122,20689,0.25
26972,92386,0.25
26433,73336,0.25
27777,42687,0.25
14729,59468,0.25
12158,3186,0.25
30556,81844,0.25
40138,76804,0.25
10798,25453,0.25
19578,18755,0.25
35700,17032,0.25
18086,86543,0.25
24250,95849,0.25
19179,17714,0.25
16950,67774,0.25
31562,42906,0.25
11506,28039,0.25
27185,33649,0.25
15530,59779,0.25
19394,36518,0.25
21347,49787,0.25
13258,4655,0.25
25133,92816,0.25
11409,1697,0.25
23027,33261,0.25
11610,6455,0.25
14736,72528,0.25
24505,96666,0.25
25644,41136,0.25
30418,75372,0.25
4749,55346,0.25
17794,4697,0.25
27819,42991,0.25
22621,24583,0.25
29714,77469,0.25
25483,4390,0.25
20038,9994,0.25
25771,25772,0.25
26406,2811,0.25
29714,77470,0.25
16739,53767,0.25
20486,89372,0.25
19559,15163,0.25
24295,2901,0.25
43939,35147,0.25
43939,4708,0.25
12950,60363,0.25
15642,71792,0.25
16739,69031,0.25
3389,54650,0.25
18651,20132,-0.24991539763113363
20132,18651,0.24991539763113363
8674,19892,-0.2498750624687656
19892,8674,0.2498750624687656
24589,53,0.249777691861589
53,24589,-0.249777691861589
24310,9604,0.2497716894977169
9604,24310,-0.2497716894977169
14662,5218,-0.249746835443038
5218,14662,0.249746835443038
22730,3255,0.24974649237633437
3255,22730,-0.24974649237633437
41834,11532,0.2497261774370208
11532,41834,-0.2497261774370208
14021,43185,-0.24968944099378884
43185,14021,0.24968944099378884
19443,7889,-0.24966442953020135
7889,19443,0.24966442953020135
600,753,0.24965746279037415
753,600,-0.24965746279037415
6728,21298,-0.24962406015037591
21298,6728,0.24962406015037591
663,1532,-0.24961844165626054
1532,663,0.24961844165626054
17214,134,0.24960728649160163
134,17214,-0.24960728649160163
2386,2747,0.24956369982547993
6364,15194,0.2495405179615706
15194,6364,-0.2495405179615706
981,19908,-0.24950375622866444
19908,981,0.24950375622866444
14275,38535,0.24942791762013733
38535,14275,-0.24942791762013733
14147,39964,-0.24942791762013727
39964,14147,0.24942791762013727
20095,3272,0.24942181106564665
3272,20095,-0.24942181106564665
5526,24482,0.24932975871313673
2969,704,0.24925816023738873
5347,28945,0.24924924924924924
2339,1097,0.24919879197015457
1097,2339,-0.24919879197015457
989,37543,-0.24914350970689
37543,989,0.24914350970689
26150,22674,0.24906600249066002
22674,26150,-0.24906600249066002
8139,56071,0.24904214559386972
8296,4909,0.2490272373540856
8368,6154,0.2490272373540856
7054,53994,0.24899598393574296
8249,1128,0.24896265560165975
4649,2720,0.24896265560165975
9061,56489,0.2489451476793249
7776,11618,0.24892703862660945
8023,11615,0.24892703862660945
2812,11279,0.2488822652757079
4197,27337,0.248868778280543
2495,54252,0.24884080370942813
7005,2574,0.24880382775119617
2574,7005,-0.24880382775119617
12181,6191,0.24874669583447268
6191,12181,-0.24874669583447268
19559,11627,0.2487091222030981
11627,19559,-0.2487091222030981
23102,1272,0.2487063726341379
1272,23102,-0.2487063726341379
26859,8811,0.24854712372610127
8811,26859,-0.24854712372610127
2400,1275,-0.2485366354079921
1275,2400,0.2485366354079921
3891,5787,0.24853228962818003
2629,51688,0.24848484848484848
958,20221,-0.24845458868283404
20221,958,0.24845458868283404
4667,55335,0.2484472049689441
4149,18746,0.2484472049689441
5191,55352,0.24842767295597484
7069,31923,-0.24837027379400262
31923,7069,0.24837027379400262
16857,19714,0.24836601307189543
19714,16857,-0.24836601307189543
7088,51622,0.24829931972789115
1211,10898,0.24829157175398633
2496,2761,0.2482638888888889
2761,2496,-0.2482638888888889
40963,5479,-0.24824929971988796
5479,40963,0.24824929971988796
7514,35050,0.24822695035460993
5404,55767,0.24822695035460993
12909,4687,-0.2481884057971015
4687,12909,0.2481884057971015
3391,33372,0.24817518248175183
13342,26067,0.2481572481572482
26067,13342,-0.2481572481572482
6209,12493,0.2480916030534351
5328,36471,0.248
10873,4177,0.2479616532343335
4177,10873,-0.2479616532343335
4542,24302,0.24795640326975477
4058,56485,0.24793388429752067
1750,2826,0.24792851233700575
2826,1750,-0.24792851233700575
699,29095,-0.24792703150912107
29095,699,0.24792703150912107
858,21271,0.24790727623953637
8811,2533,-0.24789310835044553
2533,8811,0.24789310835044553
10747,28003,0.24786324786324787
9233,56561,0.24786324786324787
7904,1748,0.24786324786324787
10702,57376,0.24786324786324787
10052,57040,0.24786324786324787
1294,3231,0.24786324786324787
1646,1479,0.2478386167146974
10116,11466,0.2478313253012048
11466,10116,-0.2478313253012048
11699,13009,0.24778761061946902
7561,36450,0.24778761061946902
11758,2394,0.24778761061946902
11773,18034,0.24778761061946902
9885,57581,0.24778761061946902
827,160,-0.24775339413096925
160,827,0.24775339413096925
487,6672,-0.24771155906125233
6672,487,0.24771155906125233
12957,32934,0.24770642201834864
8767,8133,0.24770642201834864
8051,58459,0.24770642201834864
9314,46112,0.24770642201834864
20904,10306,0.24765258215962443
10306,20904,-0.24765258215962443
13785,49339,0.24761904761904763
11098,4786,0.247617015222649
4786,11098,-0.247617015222649
25326,8679,0.24760765550239236
8679,25326,-0.24760765550239236
409,6171,-0.24759355221140794
6171,409,0.24759355221140794
2,23070,-0.24757999141671833
23070,2,0.24757999141671833
1274,1133,0.24754452554744527
1133,1274,-0.24754452554744527
10407,43441,0.24752475247524752
9412,5917,0.24752475247524752
10282,14452,0.24752475247524752
8201,60224,0.24752475247524752
8986,38965,0.24752475247524752
15620,15630,0.24752475247524752
18883,21517,0.24747474747474751
21517,18883,-0.24747474747474751
11264,20867,0.2474747474747475
20867,11264,-0.2474747474747475
536,23497,-0.24742820925357126
23497,536,0.24742820925357126
16955,2094,0.24742268041237114
9713,6354,0.24742268041237114
16529,60984,0.24742268041237114
5396,3920,0.24739583333333334
14112,24352,-0.24734811957569913
24352,14112,0.24734811957569913
1512,5806,0.2473404255319149
9711,9626,0.24731182795698925
7706,13210,0.24731182795698925
16024,61628,0.24731182795698925
17496,45652,0.24731182795698925
7494,61673,0.24731182795698925
17549,54621,0.24731182795698925
17615,61762,0.24731182795698925
17866,61944,0.24731182795698925
7494,21739,-0.24731182795698925
18447,30665,0.24731182795698925
16549,62014,0.24731182795698925
7731,55871,0.24731182795698925
21739,7494,0.24731182795698925
18023,15222,0.24730679156908664
15222,18023,-0.24730679156908664
6976,1933,-0.24730252149327792
1933,6976,0.24730252149327792
21322,22110,0.24722222222222223
22110,21322,-0.24722222222222223
21504,34075,0.24721780604133542
34075,21504,-0.24721780604133542
4297,7927,0.2471971971971972
7927,4297,-0.2471971971971972
11696,9142,0.24719101123595505
9487,16988,0.24719101123595505
19263,38448,0.24719101123595505
19622,63267,0.24719101123595505
12402,62975,0.24719101123595505
17376,41780,0.24719101123595505
1480,2087,0.2471647445411443
2087,1480,-0.2471647445411443
7717,5415,-0.24714661984196665
5415,7717,0.24714661984196665
5654,56135,0.2471042471042471
4793,18504,-0.24709302325581395
18504,4793,0.24709302325581395
15744,37087,0.24705882352941178
8416,44473,0.24705882352941178
13174,65067,0.24705882352941178
19870,64726,0.24705882352941178
13968,9821,0.24705882352941178
20398,43428,0.24705882352941178
13156,65016,0.24705882352941178
8405,61470,0.24705882352941178
21723,64957,0.24705882352941178
14601,45804,0.24705882352941178
26287,33937,-0.24705882352941172
33937,26287,0.24705882352941172
21468,42237,0.24705882352941172
42237,21468,-0.24705882352941172
31120,6776,0.247008547008547
6776,31120,-0.247008547008547
31085,21218,0.2469635627530365
21218,31085,-0.2469635627530365
7970,13706,-0.24696174043510877
13706,7970,0.24696174043510877
23109,14304,0.24692370795734211
14304,23109,-0.24692370795734211
6166,5089,-0.24692202462380308
5089,6166,0.24692202462380308
11792,28460,0.24691358024691357
8833,387,0.24691358024691357
8882,20179,0.24691358024691357
16319,41887,0.24691358024691357
13361,65279,0.24691358024691357
23418,40276,0.24691358024691357
22068,26171,0.24691358024691357
13301,59072,0.24691358024691357
22007,10923,0.24691358024691357
20368,32625,0.24691358024691357
18669,23875,0.24691358024691357
23418,53267,0.24691358024691357
22764,62782,0.24691358024691357
22960,65944,0.24691358024691357
4073,9497,-0.24691358024691357
2128,55316,0.24691358024691357
9497,4073,0.24691358024691357
6504,55312,0.24691358024691357
1520,14587,0.2468916518650089
1584,454,-0.24687065368567457
454,1584,0.24687065368567457
5155,9117,0.24686192468619247
9103,5984,0.24686192468619247
1678,13812,0.2468538238141336
133,17407,-0.24680037548366415
17407,133,0.24680037548366415
42060,4852,0.2467948717948718
4852,42060,-0.2467948717948718
2513,14604,0.2467866323907455
34310,19995,0.24677002583979327
19995,34310,-0.24677002583979327
24709,67527,0.24675324675324675
24709,67526,0.24675324675324675
24530,7953,0.24675324675324675
25485,68258,0.24675324675324675
19024,66830,0.24675324675324675
24780,67588,0.24675324675324675
16430,2493,0.24675324675324675
18090,6574,0.24675324675324675
17296,22816,0.24675324675324675
15411,67636,0.24675324675324675
8699,5398,0.24675324675324675
25054,2208,0.24675324675324675
25485,2032,0.24675324675324675
20786,7780,0.24675324675324675
9236,66674,0.24675324675324675
25201,39820,0.24675324675324675
9240,61835,0.24675324675324675
19281,67092,0.24675324675324675
22112,120,0.2467499799594767
120,22112,-0.2467499799594767
200,1355,-0.2467382281379705
1355,200,0.2467382281379705
1950,26181,-0.2467105263157895
26181,1950,0.2467105263157895
399,2025,-0.24668736353711795
2025,399,0.24668736353711795
1184,2093,0.24667472793228537
12137,4304,0.2466500113558937
4304,12137,-0.2466500113558937
11934,23407,-0.2465909090909091
23407,11934,0.2465909090909091
26829,69446,0.2465753424657534
26151,32541,0.2465753424657534
11221,68798,0.2465753424657534
19992,28395,0.2465753424657534
16075,37066,0.2465753424657534
20813,14935,0.2465753424657534
27059,22810,0.2465753424657534
7316,26442,0.2465753424657534
16772,22930,0.2465753424657534
26946,11857,0.2465753424657534
19631,16722,0.2465753424657534
24536,10413,0.2465753424657534
26198,44360,0.2465753424657534
27059,5845,0.2465753424657534
12396,802,0.2465753424657534
51159,20834,0.24647887323943662
20834,51159,-0.24647887323943662
170,21129,-0.2464773043720412
21129,170,0.2464773043720412
603,15320,-0.24646804772710634
15320,603,0.24646804772710634
1063,23166,0.24646464646464647
5434,34584,-0.24644473173884934
34584,5434,0.24644473173884934
29707,2429,0.24643298505785866
2429,29707,-0.24643298505785866
5324,44261,-0.24642857142857144
44261,5324,0.24642857142857144
515,5608,-0.24639939589483079
5608,515,0.24639939589483079
16767,71361,0.2463768115942029
29699,44661,0.2463768115942029
13208,72223,0.2463768115942029
14427,72002,0.2463768115942029
18369,44387,0.2463768115942029
19679,27347,0.2463768115942029
11366,35778,0.2463768115942029
28055,9718,0.2463768115942029
12326,63725,0.2463768115942029
11267,70899,0.2463768115942029
18621,27417,0.2463768115942029
18621,66710,0.2463768115942029
22418,70766,0.2463768115942029
21741,528,0.2463768115942029
11562,39238,0.2463768115942029
11850,71890,0.2463768115942029
29699,72230,0.2463768115942029
28084,70658,0.2463768115942029
28947,3469,0.2463731390560659
3469,28947,-0.2463731390560659
1872,2873,0.24633123689727462
5004,14990,-0.24629674113219635
14990,5004,0.24629674113219635
2702,7138,0.2462962962962963
38673,25494,0.24623376623376622
25494,38673,-0.24623376623376622
8250,16716,0.24621212121212122
1276,5071,-0.2461929654287774
5071,1276,0.2461929654287774
5170,27715,-0.24615384615384617
31510,58256,0.24615384615384617
22148,65005,0.24615384615384617
23873,49648,0.24615384615384617
30537,42085,0.24615384615384617
30206,1548,0.24615384615384617
31715,14492,0.24615384615384617
22033,72379,0.24615384615384617
17663,33175,0.24615384615384617
14086,4522,0.24615384615384617
16286,72775,0.24615384615384617
31676,48252,0.24615384615384617
29244,74100,0.24615384615384617
10880,31394,0.24615384615384617
23873,33851,0.24615384615384617
30034,49530,0.24615384615384617
21253,2100,0.24615384615384617
27715,5170,0.24615384615384617
21238,22189,0.24615384615384617
25303,74376,0.24615384615384617
28614,73429,0.24615384615384617
20052,44416,0.24615384615384617
11247,73045,0.24615384615384617
31676,74249,0.24615384615384617
3986,56326,0.24603174603174602
17754,28135,0.246031746031746
28135,17754,-0.246031746031746
3544,21610,0.2459605026929982
27372,336,0.24595348373923
336,27372,-0.24595348373923
7081,5140,0.24594594594594593
5140,7081,-0.24594594594594593
31121,76239,0.2459016393442623
34729,77405,0.2459016393442623
22565,11126,0.2459016393442623
28635,7397,0.2459016393442623
13276,5839,0.2459016393442623
25623,8556,0.2459016393442623
32904,11639,0.2459016393442623
22806,76019,0.2459016393442623
22927,76190,0.2459016393442623
17765,75450,0.2459016393442623
33818,76401,0.2459016393442623
10728,31030,0.2459016393442623
34724,77397,0.2459016393442623
33916,210,0.2459016393442623
33325,32964,0.2459016393442623
17286,77333,0.2459016393442623
22086,5441,0.2459016393442623
19380,75730,0.2459016393442623
32096,74698,0.2459016393442623
14029,19832,0.2459016393442623
33341,60001,0.2459016393442623
24524,23934,0.2459016393442623
31620,6599,0.2459016393442623
9940,41989,0.2459016393442623
507,19543,-0.2458941994043398
19543,507,0.2458941994043398
1292,1779,0.24588880187940484
9124,51238,0.24583333333333332
5961,981,0.2458113375500999
981,5961,-0.2458113375500999
1146,6378,-0.24580069887938308
6378,1146,0.24580069887938308
3400,10139,0.24579831932773108
7254,55632,0.24579124579124578
7254,1367,0.24579124579124578
9339,36015,-0.24577861163227016
36015,9339,0.24577861163227016
37547,10759,-0.2457786116322701
10759,37547,0.2457786116322701
10011,30433,0.2457627118644068
10437,12926,0.2457627118644068
10160,91,0.2457627118644068
596,31250,-0.24570527538797754
31250,596,0.24570527538797754
27374,23488,0.2456896551724138
23488,27374,-0.2456896551724138
19078,20582,0.24561403508771928
23160,23161,0.24561403508771928
14014,7743,0.24561403508771928
11108,8668,0.24561403508771928
10215,17836,0.24561403508771928
15392,9667,0.24561403508771928
12655,79042,0.24561403508771928
25109,79843,0.24561403508771928
16372,19885,0.24561403508771928
11700,57929,0.24561403508771928
25411,80499,0.24561403508771928
29382,59887,0.24561403508771928
26958,79668,0.24561403508771928
19396,15024,0.24561403508771928
13649,22497,0.24561403508771928
20171,80382,0.24561403508771928
20378,23737,0.24561403508771928
14894,50166,0.24561403508771928
26401,78837,0.24561403508771928
9641,18943,0.24561403508771928
18121,1854,0.24561403508771928
24261,78438,0.24561403508771928
4516,20247,0.24557522123893805
7449,25544,-0.24547600314712825
25544,7449,0.24547600314712825
9609,6311,-0.24545454545454548
6311,9609,0.24545454545454548
12970,43133,0.24545454545454545
12695,11785,0.24545454545454545
12119,50071,0.24545454545454545
13157,21096,0.24545454545454545
2604,515,0.24545245060432597
515,2604,-0.24545245060432597
2720,35602,0.24536376604850213
5575,13010,0.24533333333333332
24731,13957,0.24528301886792453
28184,81678,0.24528301886792453
13872,59252,0.24528301886792453
13872,59251,0.24528301886792453
30430,6021,0.24528301886792453
27582,2865,0.24528301886792453
13235,58866,0.24528301886792453
13262,32039,0.24528301886792453
27971,17644,0.24528301886792453
14204,16014,0.24528301886792453
27971,70620,0.24528301886792453
32376,81083,0.24528301886792453
21204,7118,0.24528301886792453
29967,20029,0.24528301886792453
26671,28829,0.24528301886792453
17308,31233,0.24528301886792453
26979,30502,0.24528301886792453
10492,16778,0.24528301886792453
34917,80826,0.24528301886792453
32646,81422,0.24528301886792453
34596,79113,0.24528301886792453
21209,82750,0.24528301886792453
28500,23114,0.24528301886792453
28359,23238,0.24528301886792453
10154,82323,0.24528301886792453
13306,2669,0.24528301886792453
11415,69791,0.24528301886792453
10373,42960,0.24528301886792453
31700,57343,0.24528301886792453
7887,11483,0.24528301886792453
25042,9355,0.24528301886792453
23712,66764,0.24528301886792453
31830,83964,0.24528301886792453
10486,28282,0.24528301886792453
13376,184,0.24528301886792453
25949,81445,0.24528301886792453
32123,25077,0.24528301886792453
13544,59047,0.24528301886792453
33657,82855,0.24528301886792453
27401,44392,0.24528301886792453
26670,82733,0.24528301886792453
17083,40202,0.24528301886792453
31891,66179,0.24528301886792453
28708,5490,0.24528301886792453
20540,21968,-0.24523809523809523
21968,20540,0.24523809523809523
9727,10946,0.24522144522144523
10946,9727,-0.24522144522144523
8376,56178,0.24521072796934865
10574,42241,0.2451923076923077
42241,10574,-0.2451923076923077
14300,17552,-0.24518104845973696
17552,14300,0.24518104845973696
18659,29483,-0.24516207063376877
29483,18659,0.24516207063376877
12325,8947,-0.2451612903225806
8947,12325,0.2451612903225806
12969,60380,0.24509803921568626
3488,10890,0.24509803921568626
6748,13244,0.24509803921568626
14076,23481,0.24509803921568626
15013,59979,0.24509803921568626
9865,60494,0.24509803921568626
13106,3651,0.24509803921568626
8616,60049,0.24509803921568626
30595,4496,-0.24508050089445432
4496,30595,0.24508050089445432
2460,1591,-0.24504533829342015
1591,2460,0.24504533829342015
1061,11054,0.24503764544832307
28769,31050,0.245014245014245
31050,28769,-0.245014245014245
4623,1662,-0.24498352800239587
1662,4623,0.24498352800239587
2938,11250,-0.2449656188605108
11250,2938,0.2449656188605108
521,531,-0.24495051476811922
531,521,0.24495051476811922
493,53934,0.24493243243243243
11991,3837,0.24491600353669318
3837,11991,-0.24491600353669318
788,151,0.24491056752807966
151,788,-0.24491056752807966
32873,85601,0.24489795918367346
28249,9600,0.24489795918367346
8738,60705,0.24489795918367346
12621,54129,0.24489795918367346
32873,85600,0.24489795918367346
34407,11979,0.24489795918367346
17651,39580,0.24489795918367346
7136,61356,0.24489795918367346
22741,30950,0.24489795918367346
22132,35502,0.24489795918367346
22995,86921,0.24489795918367346
12814,60382,0.24489795918367346
13543,85376,0.24489795918367346
20515,84917,0.24489795918367346
40433,2325,0.24489795918367346
16818,33745,0.24489795918367346
13625,9194,0.24489795918367346
16210,3289,0.24489795918367346
34407,88158,0.24489795918367346
12442,60895,0.24489795918367346
20781,85619,0.24489795918367346
12798,9688,0.24489795918367346
19339,85876,0.24489795918367346
40194,87528,0.24489795918367346
13298,24779,0.24489795918367346
23555,88492,0.24489795918367346
4476,55678,0.24489795918367346
37449,46624,0.24489795918367346
12956,30406,0.24489795918367346
15982,60627,0.24489795918367346
13714,85929,0.24489795918367346
30701,52994,0.24489795918367346
16973,20784,0.24489795918367346
19018,84950,0.24489795918367346
12303,30302,0.24489795918367346
19797,87228,0.24489795918367346
39046,72700,0.24489795918367346
16498,37900,0.24489795918367346
19417,76242,0.24489795918367346
40194,87527,0.24489795918367346
16565,43569,0.24489795918367346
40194,87529,0.24489795918367346
34352,88073,0.24489795918367346
4413,6142,-0.24482461184588844
6142,4413,0.24482461184588844
609,14870,-0.24480908584169456
14870,609,0.24480908584169456
1600,54194,0.24475524475524477
4883,28677,-0.24472318774872803
28677,4883,0.24472318774872803
18810,62645,0.24468085106382978
13110,62540,0.24468085106382978
17639,35549,0.24468085106382978
18773,18314,0.24468085106382978
18700,62561,0.24468085106382978
18240,25281,0.24468085106382978
4471,19244,0.24465558194774348
8183,33874,0.2446351931330472
4247,9093,0.2446236559139785
4011,6180,0.2445759368836292
1022,33643,-0.24455272957768798
33643,1022,0.24455272957768798
22431,17313,0.2445280437756498
17313,22431,-0.2445280437756498
4345,48609,0.24452554744525548
11051,6825,0.24450278962914343
6825,11051,-0.24450278962914343
3760,7705,0.24449877750611246
5079,10060,0.24449877750611246
748,4496,0.2444673185795162
3020,5074,0.244449810186862
5074,3020,-0.244449810186862
22087,4670,0.24444523382413014
4670,22087,-0.24444523382413014
7816,32857,-0.24444444444444446
32857,7816,0.24444444444444446
42661,91168,0.24444444444444444
43852,92765,0.24444444444444444
35215,89475,0.24444444444444444
38473,1077,0.24444444444444444
42661,91167,0.24444444444444444
43852,92764,0.24444444444444444
41561,57731,0.24444444444444444
43852,92766,0.24444444444444444
25667,44081,0.24444444444444444
17653,89851,0.24444444444444444
37864,88934,0.24444444444444444
27133,92957,0.24444444444444444
19345,3940,0.24444444444444444
43660,45427,0.24444444444444444
38473,78888,0.24444444444444444
43587,90960,0.24444444444444444
38471,89833,0.24444444444444444
43660,67806,0.24444444444444444
40805,93739,0.24444444444444444
40805,93740,0.24444444444444444
26953,92354,0.24444444444444444
29103,9357,0.24444444444444444
36984,29539,0.24444444444444444
35434,89830,0.24444444444444444
18627,93311,0.24444444444444444
16401,22492,0.24444444444444444
23516,37868,0.24444444444444444
42333,38126,0.24444444444444444
39216,55813,0.24444444444444444
21688,55981,0.24444444444444444
36850,92444,0.24444444444444444
43660,92443,0.24444444444444444
22535,90490,0.24444444444444444
36948,92626,0.24444444444444444
37864,45317,0.24444444444444444
35342,30789,0.24444444444444444
22879,91485,0.24444444444444444
43810,69138,0.24444444444444444
26424,20852,0.24444444444444444
36360,35837,0.24444444444444444
18956,44502,0.24444444444444444
22095,89169,0.24444444444444444
22380,39452,0.24444444444444444
43694,86045,0.24444444444444444
17318,54006,0.24444444444444444
26632,91517,0.24444444444444444
40783,6736,0.24444444444444444
23288,21018,0.24444444444444444
20845,90497,0.24444444444444444
36172,16277,0.24444444444444444
22450,58345,0.24444444444444444
18936,62747,0.24444444444444444
40783,93707,0.24444444444444444
18136,15313,0.24444444444444444
18644,93370,0.24444444444444444
19884,25188,0.24444444444444444
20859,26997,0.24444444444444444
26616,40553,0.24444444444444444
18644,93371,0.24444444444444444
18136,25639,0.24444444444444444
18958,32789,0.24444444444444444
34856,88826,0.24444444444444444
24259,2122,0.24444444444444444
17557,89522,0.24444444444444444
24932,92194,0.24444444444444444
38090,89297,0.24444444444444444
3521,55066,0.24444444444444444
22120,89237,0.24444444444444444
24409,90711,0.24444444444444444
19736,91981,0.24444444444444444
19574,63235,0.24444444444444444
17557,89521,0.24444444444444444
19573,2719,0.24444444444444444
18574,5908,0.24444444444444444
16499,22005,0.24444444444444444
16522,90853,0.24444444444444444
25924,89760,0.24444444444444444
35961,90819,0.24444444444444444
20070,2548,0.24444444444444444
35391,21092,0.24444444444444444
20032,2844,0.24444444444444444
19760,36901,0.24444444444444444
22249,15967,0.24444444444444444
37167,54094,0.24444444444444444
7816,1508,0.24444444444444444
18924,89098,0.24444444444444444
19440,90924,0.24444444444444444
26815,980,0.24444444444444444
18574,91877,0.24444444444444444
19766,17548,0.24444444444444444
21866,85372,0.24444444444444444
26864,47521,0.24444444444444444
13860,39781,-0.24436936936936932
39781,13860,0.24436936936936932
6032,2629,0.24431818181818182
3965,11735,-0.24429645082778356
11735,3965,0.24429645082778356
105,24951,-0.24428339921547249
24951,105,0.24428339921547249
2265,47357,-0.2442513126923773
47357,2265,0.2442513126923773
17472,8521,0.2442163100057837
8521,17472,-0.2442163100057837
21535,51216,0.2441860465116279
21405,41219,0.2441860465116279
21060,21059,0.2441860465116279
12615,64424,0.2441860465116279
21482,1563,0.2441860465116279
15111,36709,0.2441860465116279
9862,32916,0.2441860465116279
22,2964,-0.24409207692108062
2964,22,0.24409207692108062
4586,55645,0.2440677966101695
1363,39529,0.24405705229793978
19891,18414,-0.24404761904761904
24036,12106,0.24404761904761904
18414,19891,0.24404761904761904
12106,24036,-0.24404761904761904
35597,1489,0.24400665926748055
1489,35597,-0.24400665926748055
8793,21269,0.244
6161,23063,0.244
20499,17388,0.24390243902439024
25613,74811,0.24390243902439024
24829,97695,0.24390243902439024
22030,73241,0.24390243902439024
20499,94768,0.24390243902439024
29047,98063,0.24390243902439024
20372,49581,0.24390243902439024
22877,57672,0.24390243902439024
18919,2379,0.24390243902439024
48953,6866,0.24390243902439024
48953,22690,0.24390243902439024
20372,94267,0.24390243902439024
26954,98227,0.24390243902439024
23293,60448,0.24390243902439024
20849,16326,0.24390243902439024
48953,100110,0.24390243902439024
25445,24013,0.24390243902439024
24769,97490,0.24390243902439024
22952,2119,0.24390243902439024
23216,30266,0.24390243902439024
21014,96677,0.24390243902439024
21271,97698,0.24390243902439024
24908,57724,0.24390243902439024
45587,95164,0.24390243902439024
45587,52430,0.24390243902439024
29197,27434,0.24390243902439024
19871,9353,0.24390243902439024
4716,55326,0.24390243902439024
45587,21707,0.24390243902439024
20465,11873,0.24390243902439024
30572,2373,0.24390243902439024
25916,95195,0.24390243902439024
26901,98035,0.24390243902439024
20610,22052,0.24390243902439024
20610,7101,0.24390243902439024
29631,935,0.24390243902439024
23041,37408,0.24390243902439024
