node1,node2,flow
230,136,-0.1599514159384983
162,81995,0.1728588916277946
231,35,0.0216833777912129
232,108984,-0.005436235048724
233,2213,-0.1058920360249658
234,6661,0.2052064394655868
107,22604,-0.0532867511468759
235,17072,0.1795665634674922
32,505,-0.321980546514013
48,1184,-0.0425176809054502
85,551,0.0575768253889751
43,28,0.0167263725065994
236,299,0.093201758240522
237,41370,-0.2226917693801074
238,325,0.405576002944424
239,211,0.0346656515267233
240,929,-0.0357242565394011
241,35,0.0754231003829885
14,2046,0.111229566453447
242,86,0.2255596427963356
243,8888,-0.096570954979707
244,108985,-0.7635636778983438
245,4513,-0.2819735676175035
20,42949,-0.0697664212220217
246,107,0.0439684016789022
247,35,0.0667714803074081
76,1,0.2342239909039226
248,28,-0.0245984834915517
28,526,-0.0552493614733163
249,840,0.3829906170064562
250,20,0.0967677676511435
20,836,-0.0796663479257933
194,38324,0.0728489224023311
107,31359,0.0237446655344349
251,72061,-0.1390043253328809
252,20891,0.508699588067238
253,1236,0.1617422263090421
254,108986,-0.0989340450252797
255,6335,0.0815426857055181
256,13005,-0.1323586744639376
257,180,-0.1400562060548729
258,5623,-0.0351472691940493
125,5043,0.0667032376227685
39,26,-0.1304063623488397
55,51963,0.0977252196764391
259,873,-0.1071959052877586
260,4016,0.0004958061170648
261,35,0.0583082865083265
24,876,-0.1539462114638397
262,108987,0.925314465408805
212,107,0.0895454199345161
263,1740,0.1249247952018011
264,1110,0.1297532664574955
265,26499,-0.6770472895040369
89,108961,0.1935853742330359
266,20527,-0.4007352915888557
267,382,-0.1906086722076569
268,6598,0.6454738116863458
269,59683,0.112886172385325
270,138,-0.0410587157256643
271,108978,-0.1262197196988638
272,12882,0.1099565463820139
273,7102,0.2668352102964835
274,13266,-0.1870362740707568
275,27157,-0.1486604423720317
276,108988,0.0876055155345383
277,2306,-0.1072782845534254
278,35,0.0148887524372317
279,108989,-0.4616085205397064
280,21,0.0077832575743964
281,108990,-0.0097845938873138
1,88167,-0.1492725909261342
282,281,0.0542160902690253
49,98058,0.1355062082139446
283,1162,0.1090290254362584
123,526,0.0764009562625063
184,1265,0.0794280114041339
284,1236,-0.0413275222439331
285,1719,0.0759477891723227
107,8597,0.0116527751976902
286,3225,-0.3380408653846153
280,22,0.0192588202551525
287,1257,-0.3116052715475271
8,5916,-0.1271439410065766
288,690,-0.2868515665125835
217,9803,0.0056187970818659
289,2014,0.1702563786359568
290,2685,0.4024633299742469
291,74,-0.0171947884900179
159,14442,-0.6197183098591549
292,6481,-0.0776522951986018
293,2910,0.2213559919095902
294,16184,0.0904453576975709
295,5353,0.5888051668460711
296,976,-0.0527083801112691
50,58,-0.0026662322606504
297,108974,-0.1388900180209476
298,91,0.0703819446771539
107,29385,-0.051795764229493
299,108991,0.0431397473583856
10,5547,-0.0080599228280715
152,12442,0.1453254754888829
163,738,0.1522669286385706
129,399,0.0733425714646627
81,228,-0.1442923106585863
28,36,-0.0356379407680587
28,1740,-0.0247564654676093
300,477,0.0430940230736518
8,35,0.0137942581883283
217,769,0.0096440721133729
301,108992,-0.1403447235115139
302,35,0.0241193623874336
303,18931,0.1845829046774509
304,257,-0.2111952011720237
305,25029,-0.235161654751854
264,108993,-0.3224924012158054
306,79204,-0.0070926529530178
307,16792,-0.0093151197236465
258,640,-0.0782766999922227
308,976,-0.1560810945770498
309,62,-0.2126208956341813
310,10043,0.0682356623752286
311,41370,-0.0099891642963564
312,423,0.3401778180764919
64,12417,-0.2886298484759843
8,33235,-0.0724982715672427
313,28,-0.0208569665850697
314,979,-0.0891334442393475
315,107,-0.0163317089093408
316,65888,0.1974702661884085
81,17,-0.0250604919415313
317,29798,-0.2276212951135552
318,5035,-0.0369052207745812
319,7605,0.2196908879843034
129,79,0.0765127451694194
320,233,-0.0581874080687111
321,108994,0.1484022616098088
322,107,-0.0170118424756316
323,475,0.2839454504624054
324,107,-0.0060436783594209
325,108995,-0.1058452586519843
35,9007,-0.087729969930996
326,7755,-0.2908986819331647
327,28689,0.2915214866434378
32,284,0.0436153215010579
328,411,0.2205190238245022
284,3194,-0.1433255379870698
55,7652,0.0826968875749363
190,512,0.4454693478645024
120,108996,0.2140425531914893
17,385,0.0014854351934656
329,36374,-0.0418046187986937
35,17799,-0.0596106090982249
330,27157,-0.0721156121338318
331,125,-0.0091866230427594
332,273,0.0408487014791278
333,10043,-0.0894497458307321
334,73603,-0.3353434623947121
335,11166,-0.7473841554559043
