node1,node2,flow,AFRC,class
1028,31913,-0.3598845598845598,-27,1
1355,31034,-0.3597759103641456,-11,1
1355,31034,-0.3597759103641456,-11,1
14161,21419,0.3596431022649279,-4,1
14161,21419,0.3596431022649279,-4,1
2637,5286,-0.3595247609153147,-36,1
2637,5286,-0.3595247609153147,-36,1
2471,15104,-0.359492005666869,-13,1
2471,15104,-0.359492005666869,-13,1
462,5157,-0.359400816164029,-15,1
462,5157,-0.359400816164029,-15,1
15504,17695,-0.359375,-4,1
17977,28733,0.359375,-11,1
6207,18791,-0.359375,-22,1
14209,27950,0.359375,-4,1
13549,16468,-0.359375,-7,1
415,648,0.3592909906961522,-10,1
415,648,0.3592909906961522,-10,1
8087,22223,-0.3592768630113733,-15,1
8087,22223,-0.3592768630113733,-15,1
7721,8203,-0.3591160220994475,-16,1
8158,24694,0.3591160220994475,-14,1
10375,12461,-0.3590733590733591,-11,1
10375,12461,-0.3590733590733591,-11,1
1609,30767,-0.359005859005859,-11,1
1609,30767,-0.359005859005859,-11,1
33816,79473,0.358974358974359,-4,1
595,15301,-0.358974358974359,-10,1
3845,11233,-0.358974358974359,-7,1
11046,26153,0.358974358974359,-8,1
5358,11352,-0.358974358974359,-23,1
14655,34333,0.358974358974359,-4,1
893,14677,-0.358974358974359,-20,1
11882,15573,-0.358974358974359,-8,1
12119,36363,-0.358974358974359,-12,1
13613,36993,-0.358974358974359,-6,1
10218,11492,-0.358974358974359,-5,1
15124,39334,0.358974358974359,-5,1
9606,56796,0.358974358974359,-6,1
9973,36163,-0.358974358974359,-7,1
37522,37813,0.358974358974359,-6,1
11001,15885,-0.358974358974359,-13,1
35285,50102,0.358974358974359,-4,1
28395,33820,-0.358974358974359,-11,1
12766,14810,-0.358974358974359,-4,1
7039,15576,-0.358974358974359,-12,1
35783,63514,0.358974358974359,-4,1
15901,80634,0.358974358974359,2,0
3371,15400,-0.358974358974359,-49,1
15018,23410,0.358974358974359,-4,1
12021,51931,0.358974358974359,-6,1
5666,15918,-0.358974358974359,-12,1
25530,33569,-0.358974358974359,-5,1
11367,15230,-0.358974358974359,-8,1
10149,19896,0.3589345172031076,-11,1
10149,19896,0.3589345172031076,-11,1
12607,17776,0.3588709677419355,-28,1
12607,17776,0.3588709677419355,-28,1
7032,44178,0.3588516746411483,-4,1
12732,41093,-0.3588235294117647,-6,1
12732,41093,-0.3588235294117647,-6,1
113,154,-0.358821112758829,-33,1
113,154,-0.358821112758829,-33,1
9159,28047,-0.3586956521739131,-4,1
9159,28047,-0.3586956521739131,-4,1
3292,6117,-0.3586497890295358,-37,1
811,37077,-0.3585651936715767,-19,1
811,37077,-0.3585651936715767,-19,1
831,6998,-0.3585185185185185,-11,1
831,6998,-0.3585185185185185,-11,1
24336,37133,0.3584905660377358,-10,1
21204,67555,0.3584905660377358,-4,1
25333,68107,0.3584905660377358,-6,1
6080,17604,-0.3584905660377358,3,0
21944,24482,-0.3584905660377358,-10,1
24095,30116,0.3584905660377358,-5,1
730,24822,-0.3584905660377358,-316,1
17421,66694,0.3584905660377358,-4,1
18705,31875,0.3584905660377358,-4,1
4804,24541,-0.3584905660377358,-9,1
10775,25042,-0.3584905660377358,-17,1
3292,24967,-0.3584905660377358,-41,1
24236,40720,0.3584905660377358,-5,1
5313,25090,-0.3584905660377358,-7,1
2740,54205,0.3584905660377358,-18,1
1398,24919,-0.3584905660377358,-14,1
1173,23260,-0.3583943224661787,-19,1
1173,23260,-0.3583943224661787,-19,1
7349,14799,-0.3583638583638583,-21,1
7349,14799,-0.3583638583638583,-21,1
9767,33144,-0.3583416947915716,-32,1
9767,33144,-0.3583416947915716,-32,1
469,567,-0.3582951227816144,5,0
469,567,-0.3582951227816144,5,0
2084,4905,-0.3582876133168151,-34,1
2084,4905,-0.3582876133168151,-34,1
1491,3027,-0.3582802138157048,-18,1
1491,3027,-0.3582802138157048,-18,1
5647,17645,0.358267716535433,-16,1
16537,60990,0.3582089552238806,-6,1
12114,17197,-0.3582089552238806,-6,1
16094,60700,0.3582089552238806,-5,1
16455,28349,0.3582089552238806,-5,1
5373,17334,0.3582089552238806,-4,1
3218,14205,0.3581730769230769,-21,1
54,546,0.3581479964112611,-35,1
54,546,0.3581479964112611,-35,1
2532,6653,0.3581213307240704,-5,1
9228,56559,0.3580246913580246,-10,1
10801,11314,0.3580246913580246,-10,1
10073,57047,0.3580246913580246,-7,1
2122,13271,0.3579831932773109,-10,1
4445,5778,-0.3579270970575319,-8,1
4445,5778,-0.3579270970575319,-8,1
1338,16938,-0.3578752642706131,-6,1
1338,16938,-0.3578752642706131,-6,1
3999,4138,0.3578649083131249,-26,1
3999,4138,0.3578649083131249,-26,1
6239,18891,0.3577586206896552,-14,1
7676,23567,-0.3577324973876697,-42,1
7676,23567,-0.3577324973876697,-42,1
2512,5179,-0.3576642335766423,-10,1
12572,23726,-0.3576227390180878,-22,1
12572,23726,-0.3576227390180878,-22,1
16389,33083,-0.3575757575757575,-7,1
16389,33083,-0.3575757575757575,-7,1
21342,37268,-0.3575268817204301,-11,1
21342,37268,-0.3575268817204301,-11,1
7694,21668,0.3575129533678756,-10,1
4268,8530,-0.3574938574938575,-10,1
4268,8530,-0.3574938574938575,-10,1
8793,34597,-0.3574054054054054,-21,1
8793,34597,-0.3574054054054054,-21,1
20169,26810,-0.3573717948717949,-7,1
20169,26810,-0.3573717948717949,-7,1
8349,13362,-0.3572562718323277,-16,1
8349,13362,-0.3572562718323277,-16,1
20966,48384,-0.3571428571428572,-8,1
13034,45842,-0.3571428571428572,-7,1
13034,45842,-0.3571428571428572,-7,1
20966,48384,-0.3571428571428572,-8,1
15239,33319,-0.3571428571428571,-5,1
26763,97626,0.3571428571428571,-7,1
3076,27437,-0.3571428571428571,-16,1
12229,75110,0.3571428571428571,-5,1
6064,27251,-0.3571428571428571,-16,1
19149,22965,0.3571428571428571,-5,1
30109,30990,-0.3571428571428571,3,0
32316,74910,0.3571428571428571,-5,1
11408,26918,-0.3571428571428571,5,0
1404,26380,-0.3571428571428571,-25,1
15517,29400,-0.3571428571428571,-8,1
2200,26898,-0.3571428571428571,-57,1
2423,26598,-0.3571428571428571,-16,1
16992,27012,-0.3571428571428571,-8,1
7454,17583,-0.3571428571428571,-5,1
26724,28676,0.3571428571428571,-6,1
9333,29313,-0.3571428571428571,-13,1
26808,58739,0.3571428571428571,2,0
23578,66526,0.3571428571428571,-5,1
19394,25028,0.3571428571428571,-11,1
12565,12701,0.3571428571428571,-4,1
26470,39292,0.3571428571428571,3,0
9418,25836,-0.3571428571428571,-10,1
22765,65784,0.3571428571428571,-5,1
1088,23294,-0.3571428571428571,-30,1
34196,76900,0.3571428571428571,-6,1
11460,31060,-0.3571428571428571,-10,1
28272,34026,0.3571428571428571,-4,1
26334,35917,0.3571428571428571,-9,1
30745,75777,0.3571428571428571,-4,1
27083,48108,0.3571428571428571,-4,1
22045,40933,-0.3571428571428571,-4,1
26850,33422,-0.3571428571428571,-9,1
4410,26194,-0.3571428571428571,-15,1
12268,75175,0.3571428571428571,3,0
12054,33386,-0.3571428571428571,-21,1
30420,75376,0.3571428571428571,-4,1
27274,29429,0.3571428571428571,-5,1
22645,35959,0.3571428571428571,-5,1
12461,28717,0.3571428571428571,-9,1
27354,92400,0.3571428571428571,5,0
26986,40564,0.3571428571428571,-4,1
27463,41933,0.3571428571428571,-10,1
885,32045,-0.3571428571428571,-8,1
6183,33447,-0.3571428571428571,-6,1
26295,39558,0.3571428571428571,-4,1
26215,79502,0.3571428571428571,-6,1
26696,41651,0.3571428571428571,2,0
26040,37160,0.3571428571428571,-7,1
21980,37819,0.3571428571428571,4,0
25543,31753,0.3571428571428571,2,0
26799,97748,0.3571428571428571,-4,1
26039,54377,0.3571428571428571,5,0
32316,48637,0.3571428571428571,-9,1
2529,27226,-0.3571428571428571,-9,1
15189,32292,0.3571428571428571,-9,1
27246,35398,0.3571428571428571,3,0
13072,26294,-0.3571428571428571,-5,1
27297,44046,0.3571428571428571,10,0
4309,27055,-0.3571428571428571,-69,1
30048,39496,-0.3571428571428571,-5,1
1505,32247,-0.3571428571428571,-17,1
18181,26717,-0.3571428571428571,-8,1
30048,39496,-0.3571428571428571,-5,1
30294,33184,-0.3571428571428571,2,0
22009,65178,0.3571428571428571,-5,1
4574,25894,-0.3571428571428571,-10,1
2290,23234,-0.3571428571428571,-15,1
643,26821,-0.3571428571428571,-17,1
22045,40933,-0.3571428571428571,-4,1
16908,19680,-0.3571428571428571,-11,1
19578,65878,0.3571428571428571,-4,1
13091,29471,0.3571428571428571,-4,1
23027,65991,0.3571428571428571,-4,1
32891,75456,0.3571428571428571,-5,1
252,32891,-0.3571428571428571,-42,1
26161,90350,0.3571428571428571,3,0
31145,33661,-0.3571428571428571,4,0
12862,24493,0.3571428571428571,-4,1
5511,26608,-0.3571428571428571,-14,1
21894,33094,-0.3571428571428571,-24,1
598,26854,-0.3571428571428571,-18,1
9023,29905,-0.3571428571428571,-16,1
27505,100040,0.3571428571428571,-4,1
29738,41042,0.3571428571428571,-4,1
23562,38221,0.3571428571428571,-11,1
27879,66737,0.3571428571428571,-4,1
25412,26793,-0.3571428571428571,-5,1
12348,28427,-0.3571428571428571,-10,1
13036,39093,-0.3571428571428571,-4,1
26661,28776,-0.3571428571428571,-4,1
13036,39093,-0.3571428571428571,-4,1
26661,28776,-0.3571428571428571,-4,1
12348,28427,-0.3571428571428571,-10,1
4351,20535,-0.3569328760411563,-28,1
4351,20535,-0.3569328760411563,-28,1
17445,36278,-0.3569023569023568,-9,1
17445,36278,-0.3569023569023568,-9,1
4237,26494,0.3568627450980392,-5,1
7226,10561,-0.3568413820180605,-22,1
7226,10561,-0.3568413820180605,-22,1
4336,7723,0.3568075117370892,-22,1
6564,9451,0.356805083493424,4,0
6564,9451,0.356805083493424,4,0
7463,55735,0.3567839195979899,-7,1
3048,12914,-0.3565677202259344,-17,1
3048,12914,-0.3565677202259344,-17,1
3466,35598,-0.3564928564928565,-41,1
3466,35598,-0.3564928564928565,-41,1
3119,4422,-0.3564814814814815,-9,1
3119,4422,-0.3564814814814815,-9,1
3515,5415,0.3564700768004637,2,0
3515,5415,0.3564700768004637,2,0
7282,55647,0.3564356435643564,-12,1
1188,1269,0.3564055560033956,-4,1
1188,1269,0.3564055560033956,-4,1
5212,6297,0.3563636363636364,-8,1
8674,30545,0.3563218390804598,-10,1
1347,3603,-0.3562005277044855,-26,1
10468,21466,0.3561668464581086,-9,1
10468,21466,0.3561668464581086,-9,1
13530,22998,0.3561643835616438,-9,1
11501,14525,-0.3561643835616438,4,0
13467,22542,0.3561643835616438,-9,1
11049,13638,0.3561643835616438,-8,1
13552,31625,0.3561643835616438,-7,1
1275,33844,-0.3561368209255533,-24,1
1275,33844,-0.3561368209255533,-24,1
7221,18018,0.3560975609756097,-11,1
9786,40098,-0.3560919160191766,-22,1
9786,40098,-0.3560919160191766,-22,1
23386,27150,0.3560606060606061,-4,1
2752,48842,0.3560606060606061,-4,1
23386,27150,0.3560606060606061,-4,1
26260,27245,0.3559837728194726,-6,1
26260,27245,0.3559837728194726,-6,1
1662,20815,-0.3559322033898305,-32,1
15183,42548,0.3559322033898305,-7,1
21066,38861,0.3559322033898305,-6,1
21836,23924,0.3559322033898305,-9,1
20939,28411,0.3559322033898305,-9,1
7933,14622,-0.3559322033898305,-6,1
8468,10501,0.3559322033898305,-14,1
21425,26429,0.3559322033898305,-8,1
5612,15478,-0.3559322033898305,-17,1
21488,64745,0.3559322033898305,-4,1
20391,54633,0.3559322033898305,4,0
3695,26963,-0.355928150077058,-15,1
3695,26963,-0.355928150077058,-15,1
1069,37851,-0.3558042686100989,-36,1
1069,37851,-0.3558042686100989,-36,1
2085,19610,-0.3557553263279668,-10,1
2085,19610,-0.3557553263279668,-10,1
2980,24031,-0.3557532730960723,-30,1
2980,24031,-0.3557532730960723,-30,1
1233,1987,0.3557307169367582,-10,1
1233,1987,0.3557307169367582,-10,1
3219,22539,0.3556390977443609,7,0
3219,22539,0.3556390977443609,7,0
3355,25674,-0.3556216815450143,-29,1
3355,25674,-0.3556216815450143,-29,1
4266,15737,-0.3556159420289855,-15,1
4266,15737,-0.3556159420289855,-15,1
1967,10374,-0.3555555555555555,-49,1
917,10131,-0.3555555555555555,-6,1
8055,25017,-0.3555555555555555,-17,1
6307,28846,-0.3555555555555555,-8,1
20867,30519,-0.3555555555555555,-22,1
1422,24632,-0.3555555555555555,-35,1
14241,31146,-0.3555555555555555,-24,1
16269,27947,-0.3555555555555555,-5,1
26616,52647,0.3555555555555555,-5,1
24714,42711,0.3555555555555555,3,0
6566,31501,-0.3555555555555555,6,0
74,26424,-0.3555555555555555,-55,1
28133,72853,0.3555555555555555,-5,1
4202,13921,-0.3555197185163466,-9,1
4202,13921,-0.3555197185163466,-9,1
758,27451,0.3554868624420402,-14,1
4724,28584,-0.3554216867469879,-4,1
4724,28584,-0.3554216867469879,-4,1
7430,46663,0.3554216867469879,2,0
7430,46663,0.3554216867469879,2,0
13251,23781,-0.3554185927067284,-9,1
13251,23781,-0.3554185927067284,-9,1
343,452,-0.3553121858051282,-30,1
343,452,-0.3553121858051282,-30,1
13012,19647,0.3552631578947368,-5,1
12215,58262,0.3552631578947368,-7,1
12460,18551,0.3552631578947368,3,0
821,13010,-0.3552631578947368,-21,1
12191,57938,0.3552631578947368,-6,1
13030,21540,0.3552631578947368,-7,1
2574,13020,-0.3552631578947368,-38,1
13137,34493,0.3552631578947368,-8,1
2175,17241,-0.3552412645590682,-9,1
2175,17241,-0.3552412645590682,-9,1
16734,19642,-0.355191256830601,-4,1
16734,19642,-0.355191256830601,-4,1
7119,25832,-0.3550972697670535,-25,1
7119,25832,-0.3550972697670535,-25,1
8729,18136,-0.3550827423167848,-6,1
8729,18136,-0.3550827423167848,-6,1
17,785,-0.3550722452838263,-127,1
17,785,-0.3550722452838263,-127,1
717,40368,0.3549562682215743,-11,1
7404,48032,-0.3548387096774194,-11,1
23040,28911,0.3548387096774194,-5,1
26781,46947,-0.3548387096774194,-4,1
30574,48180,-0.3548387096774194,-9,1
9816,48047,-0.3548387096774194,-12,1
18022,36123,0.3548387096774194,-4,1
22944,26750,0.3548387096774194,-7,1
9753,50579,0.3548387096774194,-5,1
20212,22470,0.3548387096774194,-5,1
15307,23638,-0.3548387096774194,2,0
10055,47859,-0.3548387096774194,-16,1
45307,45510,0.3548387096774194,-5,1
22448,90269,0.3548387096774194,-10,1
22528,63956,0.3548387096774194,-4,1
1954,22409,-0.3548387096774194,-5,1
1172,46147,-0.3548387096774194,-11,1
2486,48962,-0.3548387096774194,4,0
11716,30109,0.3548387096774194,7,0
3410,23367,-0.3548387096774194,-8,1
22753,37831,0.3548387096774194,-7,1
3072,23192,-0.3548387096774194,-9,1
18871,22419,-0.3548387096774194,-6,1
45119,89173,0.3548387096774194,-4,1
2277,23542,-0.3548387096774194,-39,1
17509,22182,-0.3548387096774194,-6,1
12594,63145,0.3548387096774194,-4,1
22637,34086,0.3548387096774194,-6,1
19082,46633,-0.3548387096774194,-10,1
22363,47129,-0.3548387096774194,-5,1
19237,34276,0.3548387096774194,-10,1
39383,45096,-0.3548387096774194,-13,1
2002,45380,-0.3548387096774194,-21,1
22924,45579,-0.3548387096774194,-5,1
18335,22330,-0.3548387096774194,7,0
19164,62898,0.3548387096774194,-4,1
22426,32809,0.3548387096774194,-6,1
19164,30573,0.3548387096774194,-6,1
23031,50316,0.3548387096774194,-5,1
23289,23380,0.3548387096774194,-5,1
22653,44134,0.3548387096774194,-4,1
13403,41426,0.3548387096774194,6,0
6756,46261,-0.3548387096774194,-15,1
23174,40454,0.3548387096774194,-7,1
13224,23390,-0.3548387096774194,-6,1
10694,19111,-0.3548387096774194,-17,1
3223,23194,-0.3548387096774194,6,0
22363,47129,-0.3548387096774194,-5,1
45392,79219,0.3548387096774194,-5,1
8816,56242,0.3548387096774194,-17,1
1856,23318,-0.3548387096774194,-10,1
10215,19313,-0.3548387096774194,-9,1
23258,87179,0.3548387096774194,5,0
3444,23242,-0.3548387096774194,-31,1
21819,48870,-0.3548387096774194,-9,1
48682,60382,0.3548387096774194,-8,1
782,45114,-0.3548387096774194,-15,1
14594,48768,-0.3548387096774194,3,0
8213,45683,-0.3548387096774194,-11,1
22924,45579,-0.3548387096774194,-5,1
22719,30790,0.3548387096774194,-18,1
7529,45909,-0.3548387096774194,-35,1
14157,46492,-0.3548387096774194,-10,1
1128,23543,-0.3548387096774194,-7,1
8155,48707,-0.3548387096774194,-13,1
29810,47244,-0.3548387096774194,-12,1
12470,17246,-0.3548387096774194,-11,1
11227,23616,-0.3548387096774194,-4,1
4723,18907,-0.3548387096774194,-11,1
1758,47809,-0.3548387096774194,-35,1
22454,28003,0.3548387096774194,-6,1
482,23187,-0.3547291992887847,-72,1
482,23187,-0.3547291992887847,-72,1
1514,28786,-0.354701220614398,-51,1
1514,28786,-0.354701220614398,-51,1
3053,7837,-0.3546743933740837,-7,1
3053,7837,-0.3546743933740837,-7,1
8763,32766,0.3546511627906977,-11,1
16429,32846,0.3545966228893057,-9,1
16429,32846,0.3545966228893057,-9,1
29887,51918,-0.3545454545454545,-11,1
29887,51918,-0.3545454545454545,-11,1
21617,30809,0.3545180722891566,-6,1
21617,30809,0.3545180722891566,-6,1
31327,33141,0.3544973544973545,-8,1
31327,33141,0.3544973544973545,-8,1
6168,19391,0.3544303797468354,-11,1
1960,11513,-0.3544303797468354,-7,1
10963,24272,0.3544303797468354,-4,1
11198,24265,0.3544303797468354,-12,1
5790,11045,-0.3544303797468354,-8,1
11053,18807,0.3544303797468354,-9,1
11117,19647,0.3544303797468354,-6,1
1321,2591,-0.3543371522094926,-8,1
1321,2591,-0.3543371522094926,-8,1
2595,4559,0.3543307086614173,-32,1
6791,46924,-0.354317998385795,-6,1
6791,46924,-0.354317998385795,-6,1
1389,31453,-0.3542092676671403,-9,1
1389,31453,-0.3542092676671403,-9,1
21198,71307,0.3541666666666667,-6,1
15793,21745,-0.3541666666666667,-10,1
24205,64012,0.3541666666666667,-8,1
29727,43866,0.3541666666666667,-4,1
9378,25483,-0.3541666666666667,-4,1
27717,28792,0.3541666666666667,-7,1
29693,34756,0.3541666666666667,-6,1
7566,21619,-0.3541666666666667,-15,1
1747,27729,-0.3541666666666667,-42,1
17336,20306,-0.3541666666666667,-5,1
18534,29319,-0.3541666666666667,5,0
22262,42667,0.3541666666666667,-6,1
29727,32860,0.3541666666666667,-6,1
21877,37128,0.3541666666666667,3,0
27532,72236,0.3541666666666667,-6,1
29437,45645,-0.3541666666666666,-9,1
29437,45645,-0.3541666666666666,-9,1
2522,32438,-0.3541402619349387,-16,1
2522,32438,-0.3541402619349387,-16,1
2598,30574,-0.353984753984754,-30,1
2598,30574,-0.353984753984754,-30,1
724,925,-0.3538596439415354,-47,1
724,925,-0.3538596439415354,-47,1
4347,18664,-0.3538461538461538,-33,1
2917,18346,-0.3538461538461538,-25,1
13100,62534,0.3538461538461538,-4,1
7471,14086,-0.3538461538461538,-24,1
17663,57594,0.3538461538461538,-5,1
12311,61800,0.3538461538461538,-10,1
2514,23540,0.3538461538461538,2,0
3883,35109,-0.3537271448663854,-21,1
3883,35109,-0.3537271448663854,-21,1
1139,21780,-0.3536888888888889,-14,1
1139,21780,-0.3536888888888889,-14,1
10174,51399,0.3536585365853658,-7,1
14636,22304,-0.3535353535353535,-4,1
14636,22304,-0.3535353535353535,-4,1
398,2235,0.3534961154273029,-43,1
3142,6582,0.3534883720930232,-11,1
5286,8692,0.3534883720930232,-8,1
16806,26787,-0.3533724340175953,-4,1
16806,26787,-0.3533724340175953,-4,1
562,7416,-0.3533531437833457,-20,1
562,7416,-0.3533531437833457,-20,1
5237,40629,-0.3533333333333334,-8,1
5237,40629,-0.3533333333333334,-8,1
9994,45728,-0.3533333333333333,-7,1
9994,45728,-0.3533333333333333,-7,1
3033,4081,-0.3533333333333333,-13,1
3033,4081,-0.3533333333333333,-13,1
5711,8151,-0.3532608695652174,-26,1
231,7644,-0.3532451923076923,-27,1
231,7644,-0.3532451923076923,-27,1
7443,55718,0.3532338308457711,-7,1
5511,32274,-0.3532163742690059,-17,1
5511,32274,-0.3532163742690059,-17,1
5795,6252,0.3531746031746032,-9,1
6144,31758,-0.3531087648734707,-16,1
6144,31758,-0.3531087648734707,-16,1
813,22898,-0.3530767015455505,-25,1
813,22898,-0.3530767015455505,-25,1
445,36922,-0.3530546223715317,-52,1
445,36922,-0.3530546223715317,-52,1
3355,30606,-0.3530188601378399,-36,1
3355,30606,-0.3530188601378399,-36,1
571,4832,-0.3529515108924806,-32,1
571,4832,-0.3529515108924806,-32,1
17116,22492,0.3529411764705882,-8,1
6021,20183,-0.3529411764705882,-10,1
41114,42812,-0.3529411764705882,-4,1
2877,19100,-0.3529411764705882,-5,1
19807,30604,0.3529411764705882,-6,1
2807,8114,-0.3529411764705882,-16,1
26588,69226,0.3529411764705882,-4,1
3466,41433,-0.3529411764705882,-42,1
42819,49055,0.3529411764705882,-12,1
32847,41986,-0.3529411764705882,-5,1
33695,43133,-0.3529411764705882,-9,1
8376,27075,-0.3529411764705882,-22,1
2591,44549,-0.3529411764705882,-13,1
12758,43134,-0.3529411764705882,6,0
7341,55673,0.3529411764705882,-7,1
5756,9818,0.3529411764705882,-21,1
41178,80374,0.3529411764705882,-6,1
6040,20474,-0.3529411764705882,-24,1
8950,42811,-0.3529411764705882,-23,1
10395,41422,-0.3529411764705882,-25,1
6868,25184,-0.3529411764705882,-13,1
18927,54634,0.3529411764705882,-6,1
703,42900,-0.3529411764705882,-23,1
15380,15903,-0.3529411764705882,-10,1
15886,43844,-0.3529411764705882,-14,1
24966,41692,-0.3529411764705882,-5,1
32230,42451,-0.3529411764705882,-9,1
7649,19811,-0.3529411764705882,-7,1
15621,42847,-0.3529411764705882,-14,1
16887,18962,-0.3529411764705882,-11,1
43036,86808,0.3529411764705882,-4,1
5619,53927,0.3529411764705882,2,0
4150,5274,0.3529411764705882,3,0
43036,82063,0.3529411764705882,-5,1
31519,41335,-0.3529411764705882,-8,1
21176,43073,-0.3529411764705882,-11,1
41772,85259,0.3529411764705882,-5,1
4971,44232,-0.3529411764705882,-25,1
17313,39566,0.3529411764705882,6,0
3634,42051,-0.3529411764705882,-25,1
19562,41692,-0.3529411764705882,-11,1
25674,43073,-0.3529411764705882,5,0
17176,44241,-0.3529411764705882,-10,1
4773,8070,-0.3529411764705882,-11,1
16227,18850,0.3529411764705882,2,0
19134,42451,-0.3529411764705882,-17,1
44549,56780,0.3529411764705882,-4,1
16414,19538,-0.3529411764705882,-7,1
13552,43453,-0.3529411764705882,-7,1
2473,19595,-0.3529411764705882,-17,1
16732,25863,-0.3529411764705882,-6,1
19436,26937,-0.3529411764705882,-7,1
15613,19735,-0.3529411764705882,-11,1
19050,40183,0.3529411764705882,-6,1
26118,30149,0.3529411764705882,-4,1
14890,26118,-0.3529411764705882,-13,1
26178,68827,0.3529411764705882,-5,1
20011,29410,0.3529411764705882,-7,1
42778,43159,-0.3529411764705882,-6,1
1172,44206,-0.3529411764705882,-11,1
27201,69858,0.3529411764705882,-4,1
1202,17063,-0.3529411764705882,-11,1
1650,3284,0.3529411764705882,-16,1
7616,42051,-0.3529411764705882,-21,1
19907,49463,0.3529411764705882,-4,1
1827,18839,-0.3529411764705882,-19,1
2918,24690,0.3529411764705882,2,0
14968,25719,-0.3529411764705882,-4,1
36355,42988,-0.3529411764705882,7,0
14347,43684,-0.3529411764705882,-10,1
16970,36186,0.3529411764705882,-9,1
14912,26124,-0.3529411764705882,-12,1
44481,64330,0.3529411764705882,-5,1
13362,43250,-0.3529411764705882,16,0
6843,20115,-0.3529411764705882,4,0
10019,17168,-0.3529411764705882,-5,1
15587,26937,-0.3529411764705882,-15,1
12051,15948,-0.3529411764705882,-7,1
5492,41758,-0.3529411764705882,-10,1
19451,52915,-0.3529411764705882,-4,1
19451,52915,-0.3529411764705882,-4,1
8101,42386,-0.3529411764705882,-5,1
8101,42386,-0.3529411764705882,-5,1
1936,50088,-0.3527918781725888,-16,1
1936,50088,-0.3527918781725888,-16,1
11509,15325,0.3527777777777777,-4,1
11509,15325,0.3527777777777777,-4,1
398,1306,0.3527105268864475,-18,1
398,1306,0.3527105268864475,-18,1
4242,6643,-0.3526785714285714,-16,1
4457,10193,-0.3526011560693641,-13,1
4457,10193,-0.3526011560693641,-13,1
452,6110,-0.3525444931512609,-24,1
452,6110,-0.3525444931512609,-24,1
227,1397,-0.352529040995989,-42,1
227,1397,-0.352529040995989,-42,1
2549,52194,-0.3524046434494196,-14,1
2549,52194,-0.3524046434494196,-14,1
7159,55593,0.3523809523809524,-4,1
2043,3422,-0.3523573200992556,-5,1
6241,7860,-0.3523316062176165,-4,1
14897,28440,-0.3522727272727273,-15,1
6979,51269,-0.3522727272727273,-8,1
6979,51269,-0.3522727272727273,-8,1
14897,28440,-0.3522727272727273,-15,1
3262,14195,-0.3522455805064501,-25,1
3262,14195,-0.3522455805064501,-25,1
8098,10568,-0.3521541651581476,-78,1
8098,10568,-0.3521541651581476,-78,1
14854,26687,0.352112676056338,-10,1
15613,60373,0.352112676056338,-5,1
15572,60345,0.352112676056338,-7,1
7723,14728,-0.352112676056338,-21,1
9886,15766,-0.352112676056338,-11,1
2896,12033,-0.352112676056338,-30,1
1722,23260,-0.3519541641088602,-27,1
1722,23260,-0.3519541641088602,-27,1
9313,10386,-0.3519524617996604,-7,1
9313,10386,-0.3519524617996604,-7,1
1471,2708,0.3518961660510846,-17,1
1471,2708,0.3518961660510846,-17,1
462,42620,-0.3518716577540107,-21,1
462,42620,-0.3518716577540107,-21,1
20879,67197,0.3518518518518518,-6,1
7111,23429,-0.3518518518518518,-27,1
16069,66736,0.3518518518518518,-6,1
4674,55448,0.3518518518518518,-5,1
17917,22311,-0.3518518518518518,-4,1
5377,54909,0.3518518518518518,-4,1
16003,66675,0.3518518518518518,2,0
24564,33366,0.3518518518518518,-8,1
3909,23470,-0.3518518518518518,-19,1
10962,16226,-0.3518518518518518,-18,1
24073,66930,0.3518518518518518,-7,1
18024,18815,-0.3518518518518518,-8,1
23755,46247,0.3518518518518518,-7,1
18750,30047,0.3518518518518518,-6,1
25189,67986,0.3518518518518518,-6,1
3878,20999,-0.3518518518518518,-36,1
2395,6367,0.3516483516483517,-34,1
2924,29259,-0.3515829804396048,-9,1
2924,29259,-0.3515829804396048,-9,1
2858,33970,-0.3515679585713699,-29,1
2858,33970,-0.3515679585713699,-29,1
13089,15761,-0.3515519568151147,-4,1
13089,15761,-0.3515519568151147,-4,1
15145,33213,-0.3514739229024943,8,0
15145,33213,-0.3514739229024943,8,0
3594,3961,-0.3514503514503515,-11,1
3594,3961,-0.3514503514503515,-11,1
7708,24829,-0.3513814391255946,-13,1
7708,24829,-0.3513814391255946,-13,1
13682,35926,0.3513513513513513,-12,1
3221,38498,-0.3513513513513513,-16,1
3310,13928,-0.3513513513513513,-18,1
35598,81645,0.3513513513513513,-4,1
8536,16935,-0.3513513513513513,-10,1
22544,35709,-0.3513513513513513,-7,1
16713,82723,0.3513513513513513,-6,1
2553,36920,-0.3513513513513513,-16,1
4413,39638,-0.3513513513513513,-11,1
28288,39214,-0.3513513513513513,-4,1
17029,47145,0.3513513513513513,-4,1
14011,58909,0.3513513513513513,-6,1
35256,41102,0.3513513513513513,-6,1
18792,38285,-0.3513513513513513,-6,1
23954,40268,-0.3513513513513513,-6,1
20536,35596,-0.3513513513513513,-12,1
13296,18861,0.3513513513513513,3,0
23100,35647,-0.3513513513513513,-9,1
16661,59441,0.3513513513513513,2,0
6408,38285,-0.3513513513513513,-29,1
5486,38322,-0.3513513513513513,-13,1
16085,31239,0.3513513513513513,-4,1
19455,37414,-0.3513513513513513,-4,1
